,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
1474,1030,0,7.4,1,1,1,1,0,0,1,5,1,2,19,1693,2024/11/14,1,1,1,0,1,0,1,1,21
1475,990,0,7.76,1,0,0,3,0,0,1,4,1,1,18,562,2024/11/13,1,1,1,0,1,1,1,1,25
1476,2600,1,90,0,1,0,3,0,0,0,3,1,1,19,113,2024/11/15,1,1,1,0,1,1,1,1,22
1477,3600,1,128,0,1,0,2,0,0,1,3,2,2,19,113,2024/11/12,1,1,1,1,1,1,0,1,23
1478,1260,0,12,0,1,1,3,0,0,1,3,1,1,19,228,2024/11/17,1,1,1,0,1,1,1,1,25
1479,3450,1,137,0,1,0,2,0,0,1,3,2,2,19,345,2024/11/12,1,1,1,1,1,1,0,1,23
1480,5100,1,110,1,1,0,2,0,0,1,4,2,2,20,1820,2024/11/12,1,1,1,1,1,1,1,1,25
1481,1130,0,10,1,0,1,2,0,0,1,5,1,2,19,562,2024/11/17,1,1,1,0,1,1,1,1,25
1482,1090,0,8.26,0,1,0,2,0,0,1,4,1,2,18,228,2024/11/17,1,1,1,0,1,1,1,1,25
1483,990,0,8.3,1,1,0,3,0,0,1,4,1,2,18,1693,2024/11/17,1,1,1,0,1,0,1,1,21
1484,4600,1,110,1,1,0,2,0,0,1,3,1,2,19,981,2024/11/12,1,1,1,1,1,1,1,1,25
1485,4500,1,110.25,1,1,0,2,0,0,1,3,2,2,19,981,2024/11/14,1,1,1,0,1,1,1,1,22
1486,1090,0,10,1,1,0,2,0,0,1,4,1,2,18,562,2024/11/15,1,1,1,0,1,1,1,1,25
1487,890,0,7.8,1,1,0,3,0,0,1,4,1,2,18,1693,2024/11/17,1,1,1,0,1,1,1,1,25
1488,5100,1,110,1,1,0,2,0,0,1,4,2,2,20,1820,2024/11/12,1,1,1,1,1,1,1,1,25
1489,4000,1,83,1,1,0,3,0,0,1,3,2,1,19,1820,2024/11/11,1,1,1,1,1,1,1,1,25
1490,2190,0,17.79,1,1,1,1,0,0,1,5,1,3,19,621,2024/11/16,1,1,1,0,1,0,1,1,21
1491,4300,1,97,1,0,0,3,0,0,1,3,2,2,19,1727,2024/11/15,1,1,1,1,1,1,0,0,22
1492,4500,1,110,1,0,0,1,0,0,1,3,2,2,19,1862,2024/11/17,1,1,1,1,1,1,1,1,25
1493,4800,1,96,1,0,0,1,0,0,1,3,1,2,20,1580,2024/11/13,1,1,1,0,1,1,0,1,23
1494,4000,1,139,1,1,0,2,0,0,1,3,2,2,19,562,2024/11/13,1,1,1,0,1,1,1,1,25
1495,4380,1,119,1,0,0,1,0,0,1,3,2,1,19,562,2024/11/17,1,1,1,0,1,1,1,1,22
1496,5000,1,130,0,0,0,2,0,0,1,3,2,2,19,118,2024/11/12,1,1,1,1,1,1,1,1,25
1497,6300,1,110,1,1,0,3,0,0,1,5,2,2,19,1820,2024/11/17,1,1,1,1,1,1,1,1,31
1498,3600,1,81,1,1,0,2,0,0,1,3,2,1,19,179,2024/11/12,1,1,1,1,1,1,1,1,25
1499,2200,1,42,1,1,0,3,0,0,1,1,1,1,0,1862,2024/11/16,1,1,1,1,1,1,0,1,26
1500,8000,1,122,1,0,0,3,0,0,1,4,2,2,19,859,2024/11/16,1,1,1,1,1,1,1,1,28
1501,980,0,22,1,0,0,2,0,1,1,6,0,6,19,236,2024/10/30,1,1,1,0,0,1,1,0,18
1502,2700,1,95,1,0,0,2,0,0,1,3,2,2,19,1832,2024/11/10,1,1,1,1,1,1,0,1,26
1503,1350,1,130,0,0,0,2,0,0,0,3,2,2,19,1070,2024/11/16,0,1,0,0,0,1,0,1,10
1504,6000,1,96.49,1,0,0,2,0,0,1,4,2,3,28,1426,2024/11/16,1,1,1,1,1,1,1,1,28
1505,1450,1,56,1,0,0,3,0,0,0,2,1,1,19,1785,2024/11/13,1,1,1,0,1,1,1,1,22
1506,3500,1,96,1,0,0,2,0,0,1,4,2,2,28,1426,2024/11/13,1,1,1,0,1,1,1,1,22
1507,1900,1,81.72,1,0,0,3,0,0,0,2,1,1,19,1671,2024/11/9,1,1,1,1,1,1,1,1,28
1508,2000,1,36,1,0,0,3,0,0,1,3,2,2,29,1426,2024/11/17,1,1,1,1,1,1,1,1,25
1509,2400,1,59,1,0,0,1,0,0,1,2,2,2,19,1426,2024/11/17,1,1,1,1,1,1,1,1,25
1510,1500,1,47.47,1,0,0,3,1,0,1,1,1,1,19,1632,2024/11/14,1,1,1,1,1,1,0,0,19
1511,1300,1,71,0,0,0,2,0,0,0,2,2,1,20,1066,2024/11/16,1,1,1,0,0,1,1,1,19
1512,1246,1,34,1,0,0,3,1,0,1,1,1,1,19,1429,2024/11/17,1,1,1,1,1,1,0,0,19
1513,2000,1,32.25,1,0,0,1,0,0,1,3,1,2,26,1426,2024/11/17,0,1,1,0,1,1,0,1,16
1514,5000,1,128,0,0,0,1,0,1,1,4,2,2,20,1832,2024/11/12,0,1,0,0,1,1,1,1,15
1515,2000,1,32.25,1,0,0,1,0,0,1,3,1,2,26,1426,2024/11/17,0,1,1,0,1,1,0,1,16
1516,3240,1,192,1,0,0,2,0,0,1,3,2,3,20,1671,2024/11/16,0,1,1,0,0,1,1,1,15
1517,3000,1,75,1,0,0,3,1,0,1,2,2,2,19,1753,2024/11/9,1,1,1,1,1,1,1,0,21
1518,1600,1,32.25,1,0,0,1,0,0,1,2,2,2,0,1426,2024/11/13,1,1,1,0,1,1,1,1,25
1519,1250,1,62,0,0,0,3,0,0,0,2,1,1,20,1543,2024/11/15,1,1,0,0,1,1,1,1,19
1520,3000,1,75,1,0,0,3,1,0,1,2,2,2,19,1753,2024/11/9,1,1,1,1,1,1,1,0,21
1521,1600,1,32.25,1,0,0,1,0,0,1,2,2,2,0,1426,2024/11/13,1,1,1,0,1,1,1,1,25
1522,1250,1,62,0,0,0,3,0,0,0,2,1,1,20,1543,2024/11/15,1,1,0,0,1,1,1,1,19
1523,4000,1,183,1,0,0,1,0,0,0,5,1,3,19,1672,2024/11/15,0,1,1,0,1,1,1,0,14
1524,1200,1,33.71,1,0,0,2,1,0,1,1,0,1,18,1753,2024/11/17,1,1,1,0,1,1,1,0,21
1525,950,0,18,1,0,1,3,0,1,1,5,0,5,12,1255,2024/10/30,1,1,1,0,0,1,1,0,18
1526,1000,0,18,1,1,1,1,0,1,1,5,0,5,19,651,2024/11/10,1,1,1,0,0,1,1,0,18
1527,1000,0,35,0,0,1,2,0,1,1,5,0,5,19,638,2024/11/10,1,1,1,0,1,1,1,0,21
1528,2800,1,105,1,1,0,2,0,0,1,3,2,1,19,933,2024/11/11,1,1,1,1,1,1,0,1,26
1529,2700,1,89,1,0,0,3,0,0,1,3,2,2,12,826,2024/11/16,1,1,1,1,1,1,1,1,25
1530,2800,1,139,1,1,0,2,0,0,0,3,2,2,19,1477,2024/11/15,1,1,1,0,1,1,0,1,23
1531,2520,1,88.5,1,0,0,3,0,0,1,2,2,1,19,1212,2024/11/15,0,0,0,0,0,1,0,1,7
1532,2700,1,89,0,1,0,1,0,0,1,3,2,1,19,1256,2024/11/16,0,0,1,0,0,0,1,1,8
1533,2200,1,143,1,0,0,1,0,0,1,3,2,2,12,924,2024/11/14,0,1,1,0,0,0,0,1,9
1534,1691,1,72,0,0,0,3,0,0,0,2,2,1,19,638,2024/11/16,0,0,0,0,0,1,0,1,7
1535,1444,1,35,1,1,0,1,1,0,1,1,1,1,19,928,2024/11/16,1,1,1,0,1,1,0,0,19
1536,2300,1,89,0,0,0,2,0,0,1,2,1,1,20,1397,2024/11/17,1,1,1,1,1,1,0,1,23
1537,2900,1,89,1,1,0,3,0,1,1,3,1,1,20,515,2024/11/17,1,1,1,1,1,1,1,1,25
1538,14400,1,251,1,0,0,1,0,0,1,3,2,4,19,1366,2024/11/11,1,1,1,0,1,1,0,1,20
1539,5000,1,102,1,1,0,2,0,0,1,3,2,2,19,1530,2024/11/17,1,1,1,1,1,1,1,0,21
1540,1800,1,80.2,1,1,0,2,0,0,0,2,1,1,19,1032,2024/11/16,1,1,1,0,1,1,0,1,23
1541,2500,1,58,0,1,0,2,0,0,1,2,1,1,19,735,2024/11/14,1,1,1,1,1,1,0,0,19
1542,4500,1,235,0,1,0,3,0,0,1,8,2,2,19,736,2024/11/11,1,1,1,0,1,1,1,1,22
1543,2520,1,88.5,1,0,0,3,0,0,1,2,2,1,19,1212,2024/11/15,0,0,0,0,0,1,0,1,7
1544,2700,1,129,1,1,0,1,0,0,0,3,2,2,19,515,2024/11/17,1,1,0,0,1,1,1,1,19
1545,2655,1,89,1,1,0,1,0,0,1,2,1,1,0,738,2024/11/15,1,1,1,1,1,1,0,1,26
1546,2800,1,139,1,1,0,2,0,0,0,3,2,2,19,1477,2024/11/15,1,1,1,0,1,1,0,1,23
1547,3400,1,128,1,1,0,2,0,0,1,3,2,2,19,739,2024/11/16,1,1,1,1,1,1,0,1,26
1548,3700,1,137,1,1,0,3,0,1,1,4,2,2,19,738,2024/11/10,1,1,1,1,1,0,1,1,21
1549,2500,1,58,0,1,0,2,0,0,1,2,1,1,19,735,2024/11/14,1,1,1,1,1,1,0,0,19
1550,2200,1,90.97,0,0,0,2,0,0,0,2,2,1,19,638,2024/11/13,1,1,1,1,1,1,0,1,23
1551,4500,1,205.52,0,1,0,3,0,0,1,5,2,3,19,737,2024/11/15,1,1,1,1,1,1,1,1,28
1552,2100,1,60,1,0,0,2,0,0,1,2,1,1,19,1044,2024/11/17,1,1,0,1,0,1,0,0,13
1553,1600,1,53,0,1,0,2,1,0,1,2,1,1,19,735,2024/11/15,1,1,1,0,0,1,0,0,13
1554,9000,1,238.09,0,0,0,1,0,0,1,6,3,4,19,741,2024/11/15,0,1,1,1,1,1,1,1,24
1555,2200,1,82.47,1,0,0,1,0,0,0,3,2,1,19,1397,2024/11/9,1,1,1,0,1,1,1,1,22
1556,1800,1,60,0,0,0,3,0,0,0,2,1,1,19,638,2024/11/12,0,0,1,0,0,0,1,0,4
1557,4600,1,133,1,1,0,3,0,0,1,3,2,2,19,740,2024/11/15,1,1,1,1,1,1,1,1,25
1558,2600,1,89,0,1,0,1,0,0,1,3,2,1,19,931,2024/11/14,1,1,1,1,1,1,0,1,26
1559,3000,1,115.6,1,0,0,1,0,0,1,3,2,1,20,419,2024/11/16,1,1,1,1,1,1,1,1,25
1560,1300,1,41.64,1,1,0,3,1,0,1,1,1,1,12,928,2024/11/14,1,1,1,0,1,1,0,0,19
1561,2400,1,42,1,1,0,3,1,0,1,2,1,1,19,928,2024/11/13,1,1,1,1,1,1,1,0,27
1562,1950,1,72,0,0,0,3,0,0,0,2,1,1,19,638,2024/11/15,1,1,1,0,1,1,1,1,22
1563,1900,1,82,1,0,0,2,0,0,0,2,2,1,19,818,2024/11/15,1,1,1,1,1,1,0,1,23
1564,1950,1,72,0,0,0,3,0,0,0,2,1,1,19,638,2024/11/15,1,1,1,0,1,1,1,1,22
1565,1900,1,82,1,0,0,2,0,0,0,2,2,1,19,818,2024/11/15,1,1,1,1,1,1,0,1,23
1566,3000,1,138.18,1,0,0,3,0,0,0,3,2,2,19,826,2024/11/15,1,1,1,0,0,1,1,1,19
1567,3600,1,135,1,1,0,2,0,0,1,4,2,2,19,661,2024/11/12,1,1,1,1,1,1,1,1,25
1568,5000,1,140,1,1,0,2,0,0,1,4,2,2,19,1246,2024/11/13,1,1,1,1,1,1,1,1,28
1569,2200,1,47,1,1,0,2,1,0,1,2,1,2,0,775,2024/11/16,1,1,1,0,1,1,1,0,18
1570,2000,1,50,1,0,0,2,1,0,0,2,0,2,19,1526,2024/11/18,1,1,1,0,1,1,0,0,16
1571,4980,1,210.51,1,1,0,3,0,0,1,4,2,3,19,1893,2024/11/18,1,1,1,0,1,1,1,1,22
1572,1950,1,88,0,0,0,2,0,0,1,2,1,1,0,877,2024/11/18,1,1,1,1,1,1,1,1,25
1573,1800,1,50,1,1,0,2,1,0,1,1,1,1,19,1331,2024/11/17,1,1,1,1,1,1,1,0,21
1574,4000,1,127,1,1,0,3,0,0,1,4,2,2,19,1893,2024/11/15,0,1,0,0,0,1,0,1,10
1575,3500,1,126,1,1,0,1,0,0,1,4,2,2,19,248,2024/11/14,0,0,0,0,0,0,0,1,3
1576,3700,1,120,0,1,0,3,0,0,1,4,2,2,24,346,2024/11/14,1,1,1,0,1,1,1,1,25
1577,3800,1,129,1,1,0,2,0,0,1,4,2,2,19,922,2024/11/18,1,1,1,0,1,1,1,1,25
1578,4000,1,127,1,1,0,3,0,0,1,4,2,2,19,1893,2024/11/17,1,1,1,0,1,1,1,1,25
1579,1800,1,51,1,1,0,2,1,0,1,1,1,1,18,1331,2024/11/17,1,1,1,1,1,1,0,0,19
1580,4000,1,128,1,1,0,3,0,0,1,4,2,2,19,624,2024/11/17,1,1,1,1,1,1,0,1,23
1581,2300,1,58,1,1,0,3,1,0,1,2,1,2,26,775,2024/11/12,1,1,1,1,1,1,1,0,21
1582,3700,1,120,0,1,0,3,0,0,1,4,2,2,24,346,2024/11/14,1,1,1,0,1,1,1,1,25
1583,5500,1,139,1,1,0,2,0,0,1,4,2,2,19,1898,2024/11/16,0,0,1,0,0,0,0,1,6
1584,1333,1,90,0,0,0,2,0,0,0,2,2,1,19,223,2024/11/17,0,0,0,0,0,0,0,1,3
1585,9000,1,180,1,1,0,3,0,0,1,5,2,3,19,1898,2024/11/11,1,1,1,0,1,1,0,1,20
1586,3500,1,126,1,1,0,1,0,0,1,4,2,2,19,248,2024/11/14,0,0,0,0,0,0,0,1,3
1587,2000,1,46,1,0,0,3,1,0,1,2,2,2,19,1526,2024/11/15,1,1,1,0,1,1,0,0,16
1588,2916,1,139,1,0,0,2,0,0,1,4,2,2,19,144,2024/11/18,1,1,1,0,1,1,1,1,22
1589,2600,1,117,1,0,0,3,0,0,0,4,2,2,19,144,2024/11/18,0,1,1,1,1,1,1,1,21
1590,2600,1,117,1,0,0,3,0,0,0,4,2,2,19,144,2024/11/18,0,1,1,1,1,1,1,1,21
1591,3600,1,127,1,1,0,3,0,0,1,3,2,2,19,1893,2024/11/15,1,1,1,0,1,1,0,1,20
1592,3600,1,89,1,1,0,3,0,0,1,3,2,2,19,624,2024/11/17,1,1,1,1,0,1,1,1,22
1593,2700,1,115,0,0,0,2,0,0,1,3,2,2,19,11,2024/11/17,1,1,1,0,1,1,1,1,25
1594,2600,1,99,1,0,0,2,0,0,1,3,2,2,19,589,2024/11/13,1,1,1,0,1,1,1,1,22
1595,3500,1,89,1,1,0,2,0,0,1,3,2,2,19,891,2024/11/14,1,1,1,0,1,1,1,1,22
1596,3100,1,102,1,1,0,1,0,0,1,3,2,2,19,624,2024/11/14,1,1,1,0,1,1,1,1,22
1597,2800,1,105,0,1,0,1,0,0,1,3,2,2,19,609,2024/11/18,1,1,1,1,1,1,0,1,23
1598,2400,1,89,1,0,0,3,0,0,1,3,2,2,19,663,2024/11/18,1,1,1,0,1,1,1,1,25
1599,3600,1,89,1,1,0,3,0,0,1,3,2,2,19,891,2024/11/12,1,1,1,1,1,1,1,0,21
1600,3300,1,102,1,1,0,2,0,0,1,3,2,2,19,624,2024/11/13,1,1,1,1,1,0,1,1,21
1601,1800,1,90,0,0,0,3,0,0,0,3,2,1,19,24,2024/11/15,1,1,1,0,1,1,1,1,22
1602,2400,1,86,1,1,0,2,0,0,0,3,2,1,19,347,2024/11/17,1,1,1,1,1,1,0,1,23
1603,3400,1,89,1,1,0,2,0,0,1,3,1,2,19,891,2024/11/14,1,1,1,0,1,1,1,1,22
1604,2500,1,89,1,0,0,1,0,0,1,3,2,1,19,816,2024/11/15,1,1,1,0,1,1,0,1,20
1605,3300,1,102,1,1,0,2,0,0,1,3,2,2,19,624,2024/11/13,1,1,1,1,1,0,1,1,21
1606,2700,1,115,0,0,0,2,0,0,1,3,2,2,19,11,2024/11/17,1,1,1,0,1,1,1,1,25
1607,2800,1,103,0,0,0,2,0,0,1,3,2,2,19,346,2024/11/15,1,1,1,0,1,1,0,1,23
1608,3800,1,120,1,1,0,3,0,0,1,3,2,2,19,1198,2024/11/15,1,1,1,1,1,1,1,1,25
1609,4400,1,89,1,0,0,1,0,0,1,3,2,2,19,333,2024/11/17,1,1,1,1,1,1,1,1,28
1610,3700,1,89,1,0,0,3,0,0,0,3,2,2,19,657,2024/11/13,1,1,1,0,1,1,1,1,22
1611,3780,1,89,1,0,0,2,0,0,1,3,2,1,19,658,2024/11/18,1,1,1,1,1,1,1,1,28
1612,5200,1,139.33,1,0,0,2,0,0,1,3,2,2,19,659,2024/11/14,1,1,1,1,1,1,0,1,26
1613,6000,1,138,1,0,0,1,0,0,1,4,2,2,19,312,2024/11/13,1,1,1,1,1,1,0,1,23
1614,960,0,7.1,1,0,0,1,0,0,1,4,1,2,18,657,2024/11/18,1,1,1,0,1,1,1,1,25
1615,1060,0,8.2,1,0,0,2,0,0,1,5,1,2,18,948,2024/11/9,1,1,1,0,1,1,1,1,25
1616,1290,0,11,1,0,0,3,0,0,1,4,1,2,19,948,2024/11/18,1,1,1,0,1,0,1,1,21
1617,4100,1,89,1,0,0,1,0,0,1,3,2,1,20,658,2024/11/12,1,1,1,0,1,0,1,0,14
1618,3200,1,89,1,0,0,2,0,0,0,3,1,1,19,210,2024/11/14,1,1,1,0,1,1,1,1,25
1619,1030,0,11,1,0,0,1,0,0,1,3,1,1,18,659,2024/11/16,1,1,1,0,1,1,1,1,25
1620,990,0,7.9,1,0,0,1,0,0,1,3,1,1,19,659,2024/11/9,1,1,1,0,1,1,1,1,25
1621,3600,1,89,1,0,0,3,0,0,1,3,2,1,19,1020,2024/11/17,1,1,1,1,1,1,0,1,23
1622,1230,0,10.5,1,0,1,3,0,0,1,3,1,1,19,657,2024/11/18,1,1,1,0,1,1,1,1,25
1623,3600,1,70,1,0,0,3,0,0,1,3,1,1,19,660,2024/11/14,1,1,1,1,1,1,0,1,26
1624,960,0,7,1,0,0,2,0,0,1,4,1,2,18,657,2024/11/9,1,1,1,0,1,1,1,1,25
1625,2700,1,60,1,0,0,1,1,0,1,3,1,1,19,195,2024/11/17,1,1,1,1,1,1,1,1,25
1626,1460,0,12.5,1,1,0,2,0,0,1,2,1,1,19,314,2024/11/18,1,1,1,0,1,1,1,1,25
1627,1130,0,9.7,0,1,0,1,0,0,1,5,1,2,18,1711,2024/11/18,1,1,1,0,1,1,1,1,25
1628,3600,1,62,1,1,0,3,0,0,1,2,1,1,19,953,2024/11/18,1,1,1,1,1,1,0,1,23
1629,930,0,5.9,1,1,0,2,0,0,1,4,1,2,18,314,2024/11/17,1,1,1,0,1,1,1,1,25
1630,1960,0,14,1,1,1,3,0,0,1,4,1,2,19,314,2024/11/17,1,1,1,0,1,1,1,1,25
1631,1833,0,13,1,1,1,3,0,0,1,4,1,2,19,314,2024/11/17,1,1,1,0,1,1,1,1,25
1632,1260,0,11.8,1,1,0,2,0,0,1,4,1,1,19,953,2024/11/18,1,1,1,0,1,0,1,1,21
1633,1490,0,10.54,0,0,1,2,0,0,1,5,1,2,19,1711,2024/11/13,1,1,1,0,1,1,1,1,25
1634,1130,0,10,0,1,0,2,0,0,1,4,1,1,18,1711,2024/11/17,1,1,1,0,1,0,1,1,21
1635,1960,0,13.7,1,1,1,1,0,0,1,4,1,2,19,314,2024/11/18,1,1,1,0,1,1,1,1,25
1636,1830,0,16.3,1,1,0,3,0,0,1,4,1,2,19,953,2024/11/18,1,1,1,0,1,1,1,1,25
1637,990,0,6.82,1,1,0,1,0,0,1,4,1,2,18,314,2024/11/18,1,1,1,0,1,0,1,1,21
1638,1230,0,12.8,1,1,0,1,0,0,1,4,1,2,26,953,2024/11/18,1,1,1,0,1,1,1,1,25
1639,1230,0,9,1,1,0,1,0,0,1,4,1,2,18,953,2024/11/17,1,1,1,0,1,1,1,1,25
1640,3100,1,45,1,1,0,3,0,0,1,1,1,1,19,1809,2024/11/14,1,1,1,0,1,1,1,1,25
1641,999,0,7.8,1,1,0,3,0,0,1,4,1,2,18,314,2024/11/18,1,1,1,0,1,1,1,1,25
1642,1930,0,14.4,1,1,0,2,0,0,1,4,1,2,19,953,2024/11/16,1,1,1,0,1,1,1,1,25
1643,1130,0,9,1,1,0,3,0,0,1,3,1,1,19,314,2024/11/18,1,1,1,0,1,0,1,1,21
1644,1790,0,13.2,1,1,0,2,0,0,1,4,1,2,19,953,2024/11/17,1,1,1,0,1,1,1,1,25
1645,1260,0,13.3,1,1,0,3,0,0,1,4,1,1,19,953,2024/11/16,1,1,1,0,1,0,1,1,21
1646,3350,1,64,1,1,0,1,0,0,0,3,1,2,20,314,2024/11/16,1,1,1,1,1,1,1,1,28
1647,3600,1,99,0,1,0,2,0,0,1,2,2,1,19,399,2024/11/16,1,1,0,1,1,1,0,1,20
1648,1290,0,11.82,1,1,0,3,0,0,1,4,1,1,19,953,2024/11/11,1,1,1,0,1,0,1,1,21
1649,1130,0,9,1,1,0,3,0,0,1,4,1,2,18,314,2024/11/17,1,1,1,0,1,1,1,1,25
1650,1230,0,11,1,1,0,2,0,0,1,4,1,1,19,953,2024/11/17,1,1,1,0,1,1,1,1,25
1651,1390,0,11,1,1,0,3,0,0,1,3,1,1,19,953,2024/11/13,1,1,1,0,1,1,1,1,25
1652,3500,1,44,1,1,0,2,1,0,1,2,2,1,19,682,2024/11/11,1,1,1,0,1,1,0,0,16
1653,1390,0,13.6,1,1,0,3,0,0,1,5,1,2,18,1711,2024/11/18,1,1,1,0,1,0,1,1,21
1654,2800,1,50.92,1,1,0,3,0,0,0,2,1,1,19,680,2024/11/13,1,1,1,0,1,1,1,0,21
1655,1888,1,48,1,1,0,3,0,0,1,1,1,1,18,1712,2024/11/17,1,1,1,1,1,1,0,0,19
1656,2800,1,46,1,1,0,3,1,0,0,2,1,1,18,682,2024/11/15,1,1,1,0,1,1,1,0,18
1657,5100,1,121,1,1,0,3,0,0,1,5,2,2,19,1712,2024/11/15,1,1,1,1,1,1,1,0,21
1658,3700,1,128,1,0,0,2,0,0,0,3,2,2,20,1158,2024/11/18,1,1,1,1,1,1,0,1,23
1659,1230,0,11.9,1,1,0,2,0,0,1,3,1,1,18,838,2024/11/10,1,1,1,0,1,1,1,1,25
1660,1260,0,14,0,0,0,1,0,0,1,5,1,2,19,1158,2024/11/18,1,1,1,0,1,1,1,1,25
1661,4200,1,82,1,1,0,2,0,0,1,2,2,1,19,505,2024/11/17,1,1,1,0,1,1,0,1,20
1662,1390,0,14.2,0,0,0,2,0,0,1,4,1,2,19,1158,2024/11/9,1,1,1,0,1,1,1,1,25
1663,1290,0,11.43,1,1,0,2,0,0,1,2,1,1,19,838,2024/11/18,1,1,1,0,1,1,1,1,25
1664,1490,0,13.62,0,0,1,3,0,0,1,4,1,1,19,1158,2024/11/13,1,1,1,0,1,1,1,1,25
1665,1330,0,10,1,0,0,3,0,0,1,5,1,3,26,1158,2024/11/18,1,1,1,0,1,1,1,1,25
1666,2300,1,44,1,0,0,2,1,0,1,1,1,1,19,400,2024/11/18,1,1,1,0,1,1,0,0,16
1667,1260,0,11.2,1,1,0,1,0,0,1,5,1,2,19,838,2024/11/18,1,1,1,0,1,1,1,1,25
1668,2000,1,38.02,0,0,0,3,0,0,1,1,1,1,19,1538,2024/11/12,1,1,1,0,1,1,1,0,18
1669,1460,0,10,1,1,0,2,0,0,1,4,1,2,19,505,2024/11/18,1,1,1,0,1,1,1,1,25
1670,27000,1,500,1,1,0,3,0,0,0,4,4,2,19,525,2024/11/12,0,1,0,0,0,0,0,0,2
1671,2850,1,88,1,0,0,3,1,0,1,2,1,1,19,400,2024/11/18,1,1,1,0,0,1,0,0,13
1672,2600,1,50,1,1,0,1,1,0,1,1,1,1,19,505,2024/11/11,1,1,0,0,1,1,0,1,23
1673,1830,0,14.9,1,0,1,2,0,0,1,4,1,2,19,1158,2024/11/18,1,1,1,0,1,1,1,1,25
1674,1160,0,6.8,1,0,0,2,0,0,1,4,1,2,18,1158,2024/11/13,1,1,1,0,1,1,1,1,25
1675,1350,1,44.5,1,0,0,2,1,0,1,1,1,1,0,400,2024/11/18,1,1,1,0,1,1,0,0,19
1676,27000,1,500,1,1,0,3,0,0,0,4,4,2,19,525,2024/11/12,0,1,0,0,0,0,0,0,2
1677,3500,1,86.09,1,1,0,2,0,0,0,2,2,1,19,525,2024/11/14,1,1,1,1,1,1,1,1,25
1678,4300,1,89,1,1,0,3,0,0,1,2,1,1,19,1339,2024/11/17,1,1,1,1,1,1,0,1,26
1679,1330,0,7.8,1,1,0,2,0,0,1,3,1,1,19,1899,2024/11/18,1,1,1,0,1,1,1,1,25
1680,4400,1,89.72,1,1,0,1,0,0,1,3,2,1,19,796,2024/11/16,1,1,1,1,1,1,0,1,29
1681,3200,1,70,1,1,0,2,1,0,0,2,1,1,19,1713,2024/11/12,1,1,1,0,1,1,1,0,18
1682,2600,1,55,1,0,0,3,1,0,1,1,1,1,19,524,2024/11/14,1,1,1,0,1,1,1,0,18
1683,5200,1,85,1,1,0,3,0,0,1,3,2,1,19,1901,2024/11/12,1,1,1,1,1,1,0,1,26
1684,4800,1,77,1,1,0,1,1,0,1,2,2,2,20,1713,2024/11/13,1,1,1,0,0,1,0,0,13
1685,6450,1,106,1,1,0,3,0,0,1,3,2,2,19,1163,2024/11/15,1,1,0,0,1,1,1,1,22
1686,4300,1,101,1,0,0,1,0,0,1,2,2,1,20,1768,2024/11/16,1,1,1,1,1,1,1,1,28
1687,5200,1,85,1,1,0,3,0,0,1,3,2,1,19,1901,2024/11/12,1,1,1,1,1,1,0,1,26
1688,3240,1,47.44,1,1,0,1,1,0,1,1,1,1,19,1122,2024/11/16,1,1,1,1,1,1,0,0,22
1689,4600,1,78,1,1,0,1,0,0,1,2,2,1,19,1899,2024/11/17,1,1,1,1,1,1,1,1,25
1690,3000,1,63.5,1,0,0,2,0,0,1,3,1,1,18,524,2024/11/14,1,1,1,1,1,1,0,0,19
1691,3500,1,89,1,1,0,3,0,0,1,3,1,1,19,506,2024/11/11,1,1,1,0,1,1,1,0,18
1692,2800,1,72,1,1,0,3,1,0,1,1,1,1,19,1713,2024/11/15,1,1,1,1,1,1,0,0,19
1693,2700,1,55,1,1,0,2,0,0,1,2,1,1,19,94,2024/11/14,1,1,0,0,1,1,0,0,13
1694,7200,1,127.52,1,1,0,2,0,0,1,3,2,2,19,1900,2024/11/15,1,1,1,1,1,1,1,1,31
1695,2800,1,72,1,1,0,3,1,0,1,1,1,1,19,1713,2024/11/15,1,1,1,1,1,1,0,0,19
1696,3100,1,57,1,1,0,3,0,0,1,2,1,1,19,95,2024/11/17,1,1,1,1,1,1,1,0,27
1697,7000,1,199,1,0,0,1,0,0,1,4,2,2,19,1375,2024/11/18,1,1,1,1,1,1,1,1,25
1698,18000,1,200,1,0,0,2,0,0,1,4,2,4,19,1687,2024/11/14,1,1,1,0,1,1,1,1,28
1699,5000,1,133.29,0,0,0,2,0,0,1,3,2,2,19,533,2024/11/15,1,1,1,1,1,1,0,1,23
1700,1200,0,15,1,0,0,1,0,0,1,4,1,3,18,1362,2024/11/13,1,1,1,0,0,1,0,1,20
1701,1690,0,20.32,0,1,0,2,0,0,1,3,1,1,19,950,2024/11/18,1,1,1,0,1,1,1,1,25
1702,1700,0,30,1,0,1,3,0,0,1,4,1,4,19,232,2024/11/10,1,1,1,0,1,1,1,1,25
1703,1100,0,15,1,0,0,3,0,0,1,4,1,4,19,232,2024/11/10,1,1,1,0,1,1,1,1,25
