,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
1131,23000,1,161.32,1,0,0,2,0,0,1,3,2,2,21,2585,2024/11/14,1,1,1,1,1,1,1,1,28
1132,4990,1,48.36,1,1,0,2,0,0,1,1,1,1,21,2603,2024/11/15,1,1,1,1,1,1,1,1,28
1133,10000,1,126,1,0,0,3,0,1,1,3,2,2,21,659,2024/11/9,0,0,1,1,0,0,1,1,11
1134,2750,1,42.79,0,1,0,2,0,0,0,1,1,1,11,1752,2024/11/12,1,1,0,1,1,1,0,1,20
1135,12800,1,142.41,0,0,0,1,0,0,1,3,2,2,21,2321,2024/11/13,1,1,1,1,1,1,1,1,25
1136,9000,1,112.1,1,0,0,1,0,1,1,2,2,2,23,659,2024/11/6,0,1,1,0,1,1,0,1,16
1137,12500,1,109.71,1,0,0,2,0,0,1,2,2,1,21,1839,2024/11/12,1,1,1,0,1,1,1,1,25
1138,5600,1,75.12,0,1,0,1,0,0,0,2,1,1,21,2774,2024/11/9,1,1,1,0,1,1,1,1,22
1139,12000,1,152.89,1,1,0,3,0,0,1,3,2,2,21,3151,2024/11/15,1,1,1,0,1,0,1,1,18
1140,8800,1,106,1,1,0,2,0,0,1,2,1,1,21,389,2024/11/13,1,1,1,1,1,1,1,1,28
1141,8600,1,106.03,1,1,0,2,0,0,0,2,2,2,21,3151,2024/11/13,1,1,1,0,1,0,1,1,24
1142,5800,1,57.6,0,1,0,1,0,0,1,2,1,1,21,2281,2024/11/15,1,1,1,1,1,1,0,1,23
1143,5130,1,75.59,1,1,0,1,0,0,1,2,1,1,21,3079,2024/11/15,1,1,1,0,1,1,1,1,25
1144,4600,1,52.17,0,1,0,3,0,0,1,2,1,1,23,1692,2024/11/14,1,1,1,0,1,1,1,1,25
1145,7530,1,92.36,0,1,0,3,0,0,1,2,1,1,21,2910,2024/11/15,1,1,1,1,1,1,1,1,28
1146,6440,1,70.74,0,1,0,2,0,0,1,2,1,1,21,2571,2024/11/10,1,1,1,0,1,1,0,1,23
1147,4500,1,57.04,1,0,0,1,0,0,1,2,1,1,21,1142,2024/11/10,1,1,1,0,1,1,1,1,22
1148,7500,1,96,1,1,0,3,0,0,1,2,2,1,21,389,2024/11/15,1,1,1,1,1,1,1,1,31
1149,4600,1,42.27,0,1,0,3,0,0,0,1,1,1,21,517,2024/11/14,1,1,1,1,1,1,1,1,31
1150,15000,1,89.81,1,1,0,3,0,0,1,2,2,1,23,1972,2024/11/4,1,1,1,1,1,1,1,1,31
1151,7700,1,88.66,0,0,0,3,0,0,1,2,2,1,21,2321,2024/11/13,1,1,1,1,1,1,0,1,23
1152,11800,1,130.11,1,1,0,1,0,0,1,2,2,2,11,1038,2024/11/10,1,1,1,1,1,1,1,0,24
1153,6000,1,62,0,0,0,2,0,0,0,2,1,1,23,260,2024/11/14,1,1,1,0,1,1,1,1,25
1154,6500,1,66.99,1,0,0,1,0,0,1,2,2,1,23,3115,2024/11/9,1,1,1,1,1,1,1,1,25
1155,5125,1,65.4,0,1,0,1,0,0,1,2,1,1,21,2282,2024/11/13,1,1,1,1,1,1,0,1,23
1156,12500,1,108.26,1,0,0,2,0,0,1,2,2,1,21,1550,2024/11/13,1,1,1,1,1,1,1,1,28
1157,8500,1,91.08,1,1,0,1,0,0,1,2,2,1,21,383,2024/11/2,1,1,0,1,1,1,0,1,23
1158,7800,1,59.82,1,1,0,1,0,0,1,2,1,1,21,200,2024/11/13,1,1,1,1,1,1,1,1,25
1159,4800,1,80.75,0,1,0,3,0,0,1,2,2,1,21,1758,2024/11/13,1,1,1,1,1,1,1,0,27
1160,6800,1,47.7,0,1,0,2,0,0,1,2,0,1,21,1530,2024/11/10,1,1,1,1,1,0,1,1,21
1161,14500,1,99.44,1,1,0,1,0,0,1,2,2,1,21,343,2024/11/14,1,1,1,1,1,0,1,1,21
1162,3800,1,40.13,1,0,0,3,1,0,1,2,1,1,19,854,2024/11/10,1,1,1,0,1,1,0,1,23
1163,13500,1,98,1,0,0,1,1,1,1,2,1,1,0,1702,2024/11/14,1,1,1,1,1,1,1,0,27
1164,7000,1,99.45,1,0,0,3,0,0,0,2,2,1,23,1627,2024/11/11,1,1,1,1,1,1,0,1,23
1165,4000,1,66.6,0,0,0,3,0,0,1,2,1,1,21,1531,2024/11/13,1,1,0,1,1,1,0,1,26
1166,11000,1,103.58,1,0,0,2,0,1,1,2,2,1,23,1551,2024/11/13,1,1,1,1,1,1,0,1,23
1167,7000,1,98.07,1,1,0,1,0,0,0,2,2,1,21,2284,2024/11/7,1,1,0,1,1,1,1,1,22
1168,5000,1,44.69,0,1,0,2,0,0,1,2,1,1,21,2285,2024/11/13,1,1,1,0,1,1,1,1,22
1169,8000,1,109.09,1,0,0,2,0,0,1,2,2,1,21,1604,2024/11/5,1,1,1,1,1,1,1,1,25
1170,8800,1,102.3,1,1,0,3,0,0,1,2,1,1,21,200,2024/11/7,1,1,1,1,1,1,0,0,19
1171,7800,1,93.21,0,0,0,1,0,0,1,2,2,1,21,1627,2024/11/14,1,1,1,0,1,1,1,1,22
1172,10000,1,102.27,1,0,0,1,0,0,1,2,2,1,21,2814,2024/11/15,1,1,1,1,1,1,0,1,26
1173,10800,1,100.6,1,1,0,2,0,0,1,2,1,1,21,407,2024/11/11,1,1,1,1,1,1,1,1,28
1174,7500,1,90,1,1,0,3,1,0,1,2,1,1,21,1096,2024/11/14,0,1,1,0,0,0,1,0,7
1175,5900,1,64.96,0,0,0,3,0,0,0,2,1,1,21,1566,2024/11/13,1,1,1,1,1,1,1,1,28
1176,5999,1,68.74,0,1,0,3,0,0,0,2,1,1,21,2283,2024/11/15,1,1,1,1,1,1,1,1,25
1177,6800,1,110.63,1,1,0,2,1,0,1,2,1,1,30,1212,2024/11/14,1,1,1,1,1,1,1,0,21
1178,9300,1,107.4,1,1,0,2,0,0,1,2,2,2,21,200,2024/11/13,1,1,1,1,1,1,0,1,26
1179,5500,1,69.58,0,1,0,3,0,0,1,2,1,1,21,1691,2024/11/12,1,1,1,1,1,1,1,1,25
1180,5440,1,70.38,1,1,0,1,0,0,0,2,1,1,34,2774,2024/11/11,1,1,1,1,1,1,1,0,24
1181,5000,1,76,1,0,0,3,0,0,1,2,1,1,21,1142,2024/11/14,1,1,0,1,1,1,1,1,22
1182,6400,1,57.64,0,1,0,1,0,0,1,2,1,1,21,600,2024/11/11,1,1,1,1,1,1,0,1,23
1183,6200,1,105.81,1,0,0,3,0,0,1,2,2,1,21,3081,2024/11/13,1,1,1,1,1,1,0,0,19
1184,5690,1,48,0,1,0,2,0,0,1,2,1,1,21,1690,2024/11/13,1,1,1,0,1,1,1,1,25
1185,4500,1,68.34,1,0,0,1,0,0,0,2,2,1,21,1142,2024/11/14,1,1,1,1,1,1,1,1,25
1186,5200,1,79.12,1,0,0,3,0,0,0,2,1,1,21,2089,2024/11/14,1,1,0,1,1,1,1,1,28
1187,4050,1,53.54,0,1,0,2,0,0,1,2,1,1,21,1755,2024/11/13,1,1,1,0,1,1,1,1,25
1188,13500,1,77.38,1,1,0,3,0,0,1,2,2,1,21,377,2024/11/14,1,1,1,1,1,1,1,0,24
1189,10000,1,94.25,1,1,0,3,0,0,1,2,1,1,21,1038,2024/11/13,1,1,1,1,1,1,1,1,28
1190,6000,1,58,0,0,0,1,0,0,1,2,1,1,19,3115,2024/11/9,1,1,1,1,1,1,1,1,25
1191,11000,1,111.53,1,1,0,3,0,0,0,2,2,2,23,2755,2024/11/13,1,1,1,1,1,1,0,0,19
1192,5500,1,65.5,0,0,0,3,0,0,0,2,1,1,21,1566,2024/11/13,0,1,1,0,0,1,0,1,13
1193,18500,1,107.7,1,1,0,2,0,0,1,2,2,2,21,1167,2024/11/11,1,1,1,1,1,1,1,1,28
1194,5200,1,56.53,0,1,0,2,0,0,0,2,1,1,23,2297,2024/11/14,1,1,1,1,1,0,1,1,21
1195,5600,1,67.57,1,1,0,2,0,0,1,2,1,1,21,2300,2024/11/11,1,1,1,0,1,1,0,0,19
1196,6200,1,100.53,0,0,0,1,0,0,0,2,2,1,21,1604,2024/11/11,1,1,1,0,1,1,0,1,20
1197,7800,1,99.88,1,0,0,3,0,0,0,2,1,1,21,2755,2024/11/14,1,1,1,0,1,1,1,1,22
1198,16000,1,100.15,1,1,0,2,0,0,1,2,2,1,23,343,2024/11/13,1,1,1,1,1,1,0,1,26
1199,5000,1,69.2,1,1,0,1,0,0,0,2,2,1,21,1141,2024/11/13,1,1,0,0,1,0,1,0,11
1200,5200,1,51,0,0,0,2,0,0,0,2,1,1,21,2346,2024/11/12,1,1,1,1,1,1,1,1,25
1201,11499,1,106.26,1,1,0,1,0,0,1,2,2,1,21,316,2024/11/8,1,1,1,1,1,1,1,1,31
1202,13800,1,85.88,1,1,0,3,0,0,1,2,2,1,21,3213,2024/11/8,1,1,1,0,1,1,1,0,18
1203,8000,1,112.14,1,0,0,2,0,0,1,2,2,1,21,390,2024/11/9,1,1,1,0,1,1,1,0,18
1204,8300,1,111.25,1,0,0,2,0,0,1,2,2,1,21,2321,2024/11/13,1,1,0,1,1,1,0,1,23
1205,6900,1,55.44,0,0,0,1,0,0,1,2,1,1,21,1818,2024/11/14,1,1,1,1,1,1,0,0,19
1206,11000,1,120,1,1,0,2,0,0,0,2,2,1,23,2755,2024/11/14,1,1,1,0,1,1,1,1,25
1207,5800,1,64.96,0,1,0,3,0,0,1,2,1,1,21,1566,2024/11/13,1,1,1,0,1,0,1,1,21
1208,5500,1,62,0,0,0,2,0,0,0,2,1,1,23,260,2024/11/15,1,1,1,0,1,1,1,1,25
1209,5300,1,61.72,0,0,0,2,0,0,1,2,1,1,21,1329,2024/11/13,1,1,1,0,1,1,1,1,22
1210,5100,1,43.45,0,1,0,2,0,0,1,2,0,1,23,1689,2024/11/13,1,1,1,0,1,1,0,1,20
1211,6000,1,103.25,1,0,0,1,0,0,0,2,2,2,21,3081,2024/11/14,0,1,1,0,1,1,0,1,16
1212,4500,1,72.47,0,0,0,3,0,0,1,2,1,1,21,2091,2024/11/13,1,0,1,0,1,0,1,1,15
1213,9300,1,67,1,1,0,2,0,0,1,2,0,1,0,599,2024/11/11,1,1,1,1,1,1,0,1,26
1214,5400,1,49.68,0,1,0,3,0,1,1,2,1,1,23,1157,2024/11/2,1,1,1,1,1,1,0,1,23
1215,13400,1,142.04,1,0,0,3,0,0,1,2,2,2,21,981,2024/11/14,1,1,1,1,1,1,0,1,23
1216,12500,1,97.35,1,1,0,3,0,0,1,2,1,1,21,1588,2024/11/15,1,1,1,1,1,1,1,1,25
1217,5200,1,52.22,0,1,0,2,0,1,1,2,1,1,21,1687,2024/11/5,1,1,1,1,1,1,1,1,25
1218,6500,1,95.59,0,0,0,3,0,0,1,2,2,1,21,163,2024/11/11,0,0,0,0,0,0,1,1,5
1219,4300,1,68.32,0,1,0,3,0,0,1,2,1,1,23,1754,2024/11/11,1,1,1,0,1,1,0,0,16
1220,6000,1,66.19,1,0,0,3,0,0,0,2,1,1,21,270,2024/11/15,1,1,1,0,1,1,1,0,18
1221,6000,1,105.28,1,1,0,1,0,0,0,2,2,1,21,90,2024/11/14,1,1,1,1,1,1,0,1,26
1222,3500,1,76,0,1,0,2,0,0,0,2,1,1,21,1753,2024/11/7,1,0,0,0,1,0,0,0,6
1223,5700,1,60.23,0,1,0,3,0,0,1,2,1,1,21,2842,2024/11/4,1,1,1,1,1,1,1,1,25
1224,8500,1,128.79,1,0,0,2,0,0,0,2,2,2,21,2131,2024/11/8,1,1,1,1,1,1,1,1,28
1225,6600,1,56.57,0,1,0,1,0,0,1,2,1,1,21,2243,2024/11/13,1,1,1,0,1,1,1,1,22
1226,4000,1,50.5,0,1,0,1,0,0,0,2,1,1,21,1756,2024/11/14,1,1,1,0,1,1,0,0,16
1227,3200,1,45.62,0,1,0,2,0,0,0,2,0,1,21,1751,2024/11/11,0,1,1,0,0,1,0,0,9
1228,5300,1,43.23,0,0,0,3,0,0,1,2,1,1,23,1818,2024/11/12,1,1,1,1,1,1,1,0,21
1229,5200,1,53.44,0,1,0,3,0,0,0,2,1,1,21,2774,2024/11/9,1,1,1,1,1,1,1,1,25
1230,5200,1,63.21,0,1,0,1,0,0,1,2,1,1,21,1717,2024/11/13,1,1,1,1,1,1,0,1,23
1231,16000,1,145.95,1,0,0,1,0,0,1,2,2,2,21,417,2024/11/14,1,0,0,1,1,0,1,0,11
1232,5300,1,57.51,0,1,0,3,0,0,1,2,1,1,23,764,2024/11/14,1,1,1,0,1,1,0,1,20
1233,6800,1,91.12,0,0,0,3,0,0,1,2,2,1,21,2321,2024/11/15,1,1,1,1,1,1,1,1,25
1234,6800,1,52.92,0,1,0,2,0,0,1,2,1,1,23,2090,2024/11/8,1,1,1,1,1,1,1,1,31
1235,11800,1,107,1,1,0,1,0,0,1,2,2,1,21,685,2024/11/14,1,1,1,1,1,1,1,0,21
1236,12900,1,142.04,1,0,0,1,0,0,1,2,2,2,21,981,2024/11/7,1,1,1,1,1,1,1,1,25
1237,13000,1,102.44,1,1,0,2,0,0,1,2,2,2,21,194,2024/11/15,1,1,1,1,1,1,1,1,31
1238,9500,1,69.69,1,1,0,3,0,0,1,1,1,1,34,1921,2024/11/15,1,1,0,1,1,1,1,0,18
1239,3000,1,57.59,1,0,0,1,0,0,0,1,1,1,21,1261,2024/11/12,1,1,1,1,1,1,0,1,23
1240,1100,1,46.16,0,0,0,2,1,1,0,1,1,1,21,2324,2024/11/10,0,1,1,0,0,1,0,0,9
1241,5000,1,45.04,0,1,0,3,0,0,1,1,1,1,12,2215,2024/11/15,1,1,1,1,1,1,1,1,28
1242,5400,1,53.27,0,1,0,3,0,0,1,1,1,1,21,1052,2024/11/15,1,1,1,0,1,1,1,1,22
1243,5100,1,44,1,1,0,3,1,0,1,1,1,1,21,3078,2024/11/12,1,1,1,1,1,1,1,0,27
1244,5400,1,47.39,0,1,0,3,0,0,0,1,1,1,21,2579,2024/11/15,1,1,1,1,1,1,0,1,23
1245,5850,1,58.79,1,1,0,2,1,0,1,1,1,1,21,2301,2024/11/3,1,1,1,1,1,1,1,1,25
1246,5300,1,39.63,1,1,0,3,1,0,1,1,1,1,21,3078,2024/11/8,1,1,1,1,1,1,0,0,25
1247,8700,1,56.95,1,1,0,3,0,0,1,1,2,1,21,1912,2024/11/11,1,1,1,1,1,1,1,0,21
1248,6100,1,60,1,1,0,3,0,0,1,1,1,1,21,2108,2024/11/14,1,1,1,1,1,1,1,1,28
1249,7500,1,79,0,1,0,3,0,0,1,1,2,1,21,2801,2024/11/13,1,1,1,0,1,1,1,1,22
1250,15800,1,85.07,1,1,0,1,0,0,1,1,2,1,19,208,2024/11/8,1,1,0,0,0,0,0,0,6
1251,12000,1,68.93,1,1,0,2,0,0,1,1,1,1,36,265,2024/11/11,1,1,1,1,1,1,0,1,23
1252,4900,1,60,0,0,0,2,0,0,0,1,1,1,21,3235,2024/11/14,1,1,0,1,1,1,0,1,23
1253,5500,1,45,0,1,0,1,0,0,1,1,1,1,21,1727,2024/11/10,1,1,1,0,1,1,1,1,22
1254,12180,1,73.84,0,1,0,1,0,0,1,1,2,1,21,2963,2024/11/14,1,1,1,1,1,1,0,1,23
1255,1300,1,48.21,0,0,0,3,0,0,0,1,1,1,19,2340,2024/11/13,0,1,0,0,0,1,1,0,8
1256,5000,1,38.03,0,1,0,1,0,0,0,1,1,1,21,131,2024/11/11,1,1,1,0,1,1,0,1,23
1257,5900,1,50,1,1,0,2,0,0,1,1,1,1,21,631,2024/11/11,1,1,0,0,1,1,0,0,13
1258,9300,1,72.12,1,1,0,1,0,0,1,1,2,1,21,3108,2024/11/13,1,1,0,0,1,1,1,0,15
1259,5200,1,49.31,1,1,0,2,1,0,1,1,1,1,19,2310,2024/11/11,1,1,1,0,1,1,1,0,18
1260,19500,1,84.83,1,1,0,3,1,0,1,1,1,1,0,1667,2024/11/6,1,1,1,1,1,1,1,1,31
1261,7700,1,42,0,1,0,1,0,0,1,1,1,1,21,2607,2024/11/14,1,1,1,1,1,1,1,1,31
1262,5400,1,38.71,1,1,0,3,1,0,1,1,1,1,21,2396,2024/11/15,1,1,1,1,1,1,1,0,24
1263,5000,1,59.13,1,0,0,2,0,0,1,1,1,1,21,2892,2024/11/10,1,1,1,1,1,1,1,0,21
1264,5500,1,51.52,1,1,0,2,0,0,1,1,1,1,30,631,2024/11/14,1,1,1,1,1,1,1,0,24
1265,5700,1,55,1,0,0,3,0,0,1,1,1,1,21,109,2024/11/2,1,1,1,1,1,0,1,1,21
1266,11500,1,73,1,1,0,1,0,0,1,1,2,1,21,802,2024/11/11,1,1,1,1,1,1,1,1,28
1267,12300,1,112.72,1,1,0,1,0,0,1,1,2,2,21,2985,2024/11/11,1,1,1,1,1,1,1,1,25
1268,5100,1,46,0,1,0,1,0,0,1,1,1,1,21,2874,2024/11/15,1,1,1,1,1,1,0,1,23
1269,5660,1,40.52,0,1,0,3,0,0,1,1,1,1,21,1449,2024/11/13,1,1,1,1,1,0,1,1,24
1270,7500,1,45.96,1,1,0,3,0,0,1,1,1,1,21,2047,2024/11/13,1,1,1,0,1,1,1,1,22
1271,8600,1,77.43,1,1,0,2,1,0,1,1,1,1,21,1921,2024/11/8,1,1,1,1,1,1,1,0,27
1272,5190,1,39.85,0,1,0,3,0,0,1,1,1,1,21,437,2024/11/15,1,1,1,0,1,1,1,1,25
1273,5500,1,52.42,0,1,0,2,0,0,1,1,2,1,23,3262,2024/11/6,1,1,1,1,1,1,1,1,25
1274,8200,1,50.49,1,1,0,2,0,0,1,1,1,1,21,2047,2024/11/14,1,1,1,0,1,1,0,0,16
1275,5500,1,67,1,0,0,1,1,0,1,1,2,1,21,2271,2024/11/3,1,1,1,1,1,1,1,0,21
1276,6400,1,49.99,1,1,0,3,0,0,1,1,1,1,21,2769,2024/11/15,1,1,0,1,1,1,1,1,22
1277,5500,1,53.2,0,1,0,3,0,0,0,1,1,1,23,2628,2024/11/15,1,1,1,1,1,1,0,1,23
1278,6580,1,82,1,1,0,2,0,0,1,1,2,1,21,351,2024/11/15,1,1,1,1,1,1,1,1,31
1279,5000,1,34.61,0,1,0,1,0,0,1,1,1,1,21,136,2024/11/8,1,1,1,0,1,1,1,1,22
1280,6500,1,55,1,1,0,2,1,0,1,1,1,1,11,1082,2024/11/10,1,1,1,1,1,1,1,1,25
1281,3000,1,41,1,1,0,3,1,0,1,1,1,1,21,465,2024/11/12,1,1,1,0,1,1,1,1,25
1282,5100,1,38,0,1,0,2,0,0,1,1,0,1,21,2066,2024/11/11,1,1,1,1,1,1,1,1,25
1283,3000,1,41.14,0,1,0,2,0,0,0,1,1,1,21,761,2024/11/13,1,1,1,0,1,1,0,1,20
1284,2000,1,35.36,0,0,0,2,0,0,0,1,1,1,21,990,2024/11/12,1,1,1,0,1,1,0,0,16
1285,7500,1,71.31,1,1,0,1,0,0,0,1,2,1,34,265,2024/11/13,1,1,1,1,1,1,0,1,26
1286,1675,1,45,1,0,0,2,1,0,1,1,1,1,21,3231,2024/11/15,0,0,1,0,0,0,1,0,4
1287,6700,1,53.71,1,1,0,1,1,0,0,1,0,1,21,875,2024/11/10,1,1,1,1,1,1,0,0,19
1288,6100,1,59.81,1,1,0,3,0,0,0,1,1,1,21,3264,2024/11/15,1,1,1,1,1,1,0,1,26
1289,6160,1,42.83,0,1,0,3,0,0,1,1,1,1,21,132,2024/11/15,1,1,1,0,1,1,1,1,25
1290,9500,1,63.79,1,0,0,3,0,0,1,1,1,1,21,3170,2024/11/11,1,1,1,1,1,1,1,1,31
1291,15500,1,88.44,1,0,0,2,0,0,1,1,1,1,21,208,2024/11/13,1,1,1,0,1,1,1,1,22
1292,1600,1,58.72,0,0,0,2,0,0,0,1,1,1,21,878,2024/11/8,0,0,1,0,0,0,1,0,4
1293,8600,1,51.68,1,1,0,2,0,0,1,1,1,1,21,2047,2024/11/8,1,1,1,1,1,1,1,0,21
1294,8100,1,46.07,1,1,0,1,0,0,1,1,1,1,21,2047,2024/11/10,1,1,1,1,1,1,0,1,26
1295,5800,1,52.23,1,1,0,3,0,0,1,1,0,1,0,631,2024/11/11,1,1,1,1,1,1,0,0,22
1296,5500,1,33.94,0,1,0,3,0,0,0,1,1,1,21,1767,2024/11/11,1,1,1,0,1,0,1,1,18
1297,6000,1,54.6,1,0,0,3,0,0,1,1,1,1,21,2470,2024/11/11,1,1,1,0,1,1,1,1,22
1298,5500,1,48.29,0,1,0,3,0,0,1,1,1,1,11,909,2024/11/12,1,1,1,1,1,1,0,1,29
1299,7200,1,57.4,1,1,0,3,0,0,1,1,1,1,21,88,2024/11/11,1,1,1,1,1,1,1,1,25
1300,2700,1,52,0,1,0,1,0,0,0,1,1,1,21,2958,2024/11/15,1,1,0,0,1,0,1,1,15
1301,2800,1,54,1,0,0,3,0,0,0,1,1,1,21,3245,2024/11/13,1,0,0,0,1,0,1,0,8
1302,5000,1,50.61,1,0,0,2,0,0,1,1,1,1,21,132,2024/11/12,1,1,1,1,1,1,1,0,21
1303,5500,1,55.11,0,0,0,1,0,0,1,1,1,1,21,908,2024/11/12,1,1,1,1,1,1,1,1,25
1304,5100,1,56.92,0,1,0,3,0,0,0,1,1,1,21,1136,2024/11/15,1,1,1,0,1,1,0,1,20
1305,4800,1,60.8,1,0,0,1,0,0,1,1,1,1,21,2583,2024/11/15,1,1,1,1,1,1,0,1,29
1306,5600,1,72.19,1,0,0,1,0,1,1,1,1,1,21,234,2024/11/14,1,1,1,1,1,1,1,1,25
1307,6200,1,65.2,1,1,0,1,0,0,1,1,1,1,21,995,2024/11/13,1,1,1,0,1,1,0,1,23
1308,6800,1,59.9,1,1,0,3,0,0,0,1,1,1,21,604,2024/11/2,1,1,1,1,1,1,1,1,28
1309,5659,1,42.33,0,1,0,2,0,0,1,1,1,1,21,1248,2024/11/15,1,1,1,0,1,1,1,1,25
1310,5130,1,48.67,0,1,0,3,0,0,1,1,1,1,21,2871,2024/11/15,1,1,1,1,1,1,1,1,28
1311,5200,1,63.09,1,0,0,2,0,0,1,1,1,1,21,2892,2024/11/11,1,1,1,1,1,1,1,0,24
1312,6200,1,38.93,0,1,0,2,0,0,1,1,1,1,21,1768,2024/11/14,1,1,1,1,1,1,0,1,23
1313,6000,1,44.16,0,1,0,3,0,0,1,1,1,1,21,2656,2024/11/11,1,1,1,0,1,1,1,1,25
1314,5030,1,62.89,1,0,0,1,0,0,1,1,1,1,21,2227,2024/11/15,1,1,1,0,1,1,1,1,25
1315,5130,1,54.23,0,1,0,3,0,0,1,1,1,1,21,3165,2024/11/15,1,1,1,1,1,1,1,1,28
1316,5100,1,36.43,1,1,0,1,1,0,1,1,1,1,19,1795,2024/11/14,1,1,1,1,1,1,0,1,26
1317,5600,1,50,1,1,0,2,1,0,1,1,1,1,21,2310,2024/11/10,1,1,1,1,1,1,1,0,27
1318,1500,1,45.47,1,0,0,3,1,0,0,1,1,1,19,3231,2024/11/8,1,1,1,0,1,1,0,0,16
1319,5200,1,65.9,0,0,0,3,0,0,1,1,1,1,21,401,2024/11/11,1,1,1,1,1,1,1,1,28
1320,11000,1,72.97,1,1,0,1,0,0,1,1,2,1,21,802,2024/11/13,1,1,1,1,1,1,1,1,31
1321,5200,1,67.05,0,0,0,1,0,0,1,1,1,1,21,401,2024/11/14,1,1,1,1,1,1,0,1,23
1322,6200,1,55.15,1,0,0,2,1,0,1,1,1,1,21,2027,2024/11/15,1,1,1,0,1,1,0,1,20
1323,10000,1,79,1,0,0,3,0,0,1,1,1,1,21,3109,2024/11/11,1,1,1,1,1,1,0,0,22
1324,5200,1,63.24,1,0,0,2,0,0,0,1,1,1,19,535,2024/11/15,1,1,1,0,1,1,1,1,22
1325,3000,1,54,1,1,0,1,0,0,0,1,1,1,21,1901,2024/11/9,1,1,0,0,1,1,0,0,13
1326,6000,1,70.37,1,1,0,1,1,0,1,1,1,1,31,1921,2024/11/14,1,1,1,0,1,1,1,0,18
1327,6200,1,66.84,1,1,0,2,0,0,0,1,1,1,21,997,2024/11/12,1,1,0,0,1,1,0,0,13
1328,5800,1,54.51,1,0,0,3,0,0,1,1,1,1,21,2105,2024/11/13,1,1,1,1,1,1,0,1,23
1329,12000,1,69.78,1,1,0,2,0,0,1,1,1,1,21,457,2024/11/4,1,1,1,0,1,1,0,1,23
1330,8200,1,52.85,1,1,0,2,0,0,1,1,1,1,30,631,2024/11/12,1,1,1,0,1,1,0,0,16
1331,6500,1,56.09,1,1,0,3,1,0,1,1,1,1,11,875,2024/11/12,1,1,1,1,1,1,0,0,25
1332,5500,1,63.18,0,1,0,2,0,0,1,1,1,1,21,2158,2024/11/11,1,1,1,1,1,1,0,1,23
1333,5073,1,53,1,1,0,1,0,0,1,1,1,1,21,1377,2024/11/15,1,1,1,1,1,1,1,1,28
1334,5660,1,51.61,0,1,0,2,0,0,1,1,1,1,21,1366,2024/11/15,1,1,1,1,1,1,1,1,28
1335,6660,1,52,0,1,0,2,0,0,1,1,1,1,21,2653,2024/11/15,1,1,1,1,1,1,1,1,28
1336,5300,1,35.48,0,1,0,2,0,0,1,1,1,1,21,1765,2024/11/9,1,1,1,1,1,1,1,1,25
1337,6100,1,66.64,1,0,0,3,0,0,0,1,1,1,11,3120,2024/11/11,1,1,1,1,1,1,0,0,22
1338,5800,1,65.64,1,1,0,3,0,0,1,1,1,1,21,2849,2024/11/11,1,1,1,0,1,1,1,1,25
1339,5000,1,52.49,1,1,0,1,1,0,1,1,1,1,11,2301,2024/11/11,1,1,1,0,1,1,0,1,20
1340,6000,1,54.5,1,0,0,3,0,0,1,1,1,1,21,2470,2024/11/15,0,1,0,0,0,0,0,1,6
1341,11500,1,74,1,1,0,1,0,0,1,1,2,1,21,243,2024/11/11,1,1,1,1,1,1,1,1,25
1342,5300,1,39.12,0,1,0,2,0,0,1,1,1,1,21,1769,2024/11/13,1,1,1,1,1,1,1,1,25
1343,8000,1,53.66,0,1,0,3,0,0,1,1,2,1,21,2343,2024/11/11,1,1,1,1,1,1,0,1,26
1344,5260,1,46.15,1,1,0,1,1,0,1,1,1,1,19,3078,2024/11/15,1,1,1,0,1,0,1,1,21
1345,4800,1,41.38,1,1,0,3,0,0,1,1,1,1,21,275,2024/11/14,1,1,1,1,1,0,1,0,17
1346,5590,1,71.85,1,1,0,3,1,0,1,1,1,1,30,2301,2024/11/15,1,1,1,1,1,1,1,1,28
1347,6000,1,56.61,1,1,0,3,1,0,1,1,1,1,0,875,2024/11/8,1,1,1,1,1,1,0,0,22
1348,6200,1,32.75,0,1,0,1,0,0,1,1,1,1,21,222,2024/11/13,1,1,1,1,1,1,1,1,25
1349,5000,1,40.78,0,1,0,3,0,0,1,1,1,1,21,2656,2024/11/14,1,1,1,1,1,1,1,1,25
1350,5800,1,50,1,1,0,3,0,0,1,1,0,1,0,631,2024/11/15,1,1,0,0,1,1,1,0,15
1351,6800,1,52.22,0,1,0,1,0,0,1,1,1,1,23,137,2024/11/9,1,1,0,0,1,0,0,0,9
1352,5430,1,66.62,1,0,0,2,0,0,1,1,1,1,21,2892,2024/11/15,1,1,1,1,1,0,1,1,24
1353,5600,1,42.13,0,1,0,1,0,0,1,1,1,1,21,2565,2024/11/7,1,1,1,1,1,1,1,0,21
1354,5000,1,60,0,0,0,3,0,0,0,1,1,1,21,2975,2024/11/15,0,1,0,0,1,1,0,0,9
1355,5300,1,66.19,1,0,0,3,0,0,1,1,2,1,21,585,2024/11/14,1,1,1,1,1,1,0,1,26
