,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
620,3460,0,10,0,1,0,1,0,1,1,0,0,0,15,69,2024/11/8,1,1,1,0,1,1,1,1,28
621,1760,0,9.9,1,1,0,3,0,0,1,0,0,0,14,945,2024/11/10,1,1,1,1,1,1,1,1,28
622,2690,0,16.5,0,0,1,2,0,0,1,0,0,0,15,504,2024/11/7,1,1,1,0,1,1,1,1,25
623,38000,1,228.54,0,0,0,1,0,1,1,4,3,4,16,356,2024/11/6,1,1,1,1,1,1,1,1,31
624,25000,1,212,1,1,0,1,0,1,1,4,2,3,16,100,2024/11/7,1,1,1,1,1,1,1,1,28
625,24000,1,172,1,1,0,2,0,1,1,3,2,2,0,487,2024/11/10,0,1,1,1,1,1,1,1,24
626,6000,1,151,0,0,0,2,0,0,1,5,1,2,16,1297,2024/10/30,1,1,1,1,1,1,1,1,28
627,3090,0,12.1,1,1,0,1,0,1,1,0,0,0,15,197,2024/11/10,1,1,1,0,1,1,1,1,28
628,6300,1,118,1,0,0,3,0,1,1,3,2,2,16,252,2024/10/30,0,0,0,0,0,1,0,1,10
629,2830,0,7.9,1,0,0,3,0,1,1,0,0,0,15,287,2024/11/10,1,1,1,0,1,1,1,1,28
630,5600,1,52,1,0,0,1,0,0,1,1,1,1,9,94,2024/11/6,1,1,1,1,1,1,1,1,31
631,8200,1,59.3,1,0,1,1,0,1,1,1,1,1,15,357,2024/10/29,1,1,1,1,1,1,1,1,28
632,20000,1,145,1,1,0,2,0,1,1,2,2,2,6,1169,2024/11/6,1,1,1,1,1,1,1,1,28
633,3800,1,89.51,1,0,0,1,0,1,1,2,1,1,16,415,2024/11/3,1,1,1,1,1,1,1,1,31
634,2830,0,7.02,0,1,0,3,0,1,1,0,0,0,14,246,2024/11/7,1,1,1,0,1,0,1,1,24
635,7400,1,53,1,0,0,2,0,1,1,1,1,1,15,900,2024/11/10,1,1,1,0,0,1,0,1,20
636,3967,0,15.7,0,0,1,3,0,1,1,0,0,0,15,918,2024/11/10,1,1,1,0,1,1,1,1,28
637,4400,1,82.95,0,0,0,3,0,0,1,2,1,1,8,716,2024/10/26,1,1,1,0,1,0,1,1,24
638,23500,1,180.04,1,1,0,3,0,1,1,3,1,2,16,1071,2024/11/10,1,1,1,1,1,0,1,1,24
639,2200,1,65,0,0,0,3,0,1,0,1,1,1,16,133,2024/11/8,1,1,1,1,1,1,1,1,28
640,29000,1,222,1,1,0,1,0,1,1,4,2,3,18,1022,2024/11/7,1,1,1,1,1,1,0,1,26
641,6000,1,80.56,0,0,0,2,0,1,1,2,1,1,16,640,2024/11/10,1,1,1,0,1,1,1,1,25
642,8500,1,69.25,1,0,0,2,0,1,1,2,1,1,25,978,2024/10/30,1,1,1,1,1,0,1,1,27
643,1730,0,9.08,1,0,0,3,0,1,1,0,0,0,0,839,2024/11/7,1,1,1,0,1,1,1,1,28
644,3500,0,12,1,1,0,2,0,0,1,0,0,0,0,150,2024/10/25,1,1,1,0,1,1,1,1,28
645,6090,1,39.22,0,1,0,2,0,1,1,1,1,1,15,738,2024/11/10,1,1,1,0,1,1,1,1,28
646,5130,1,36.32,1,0,0,2,0,1,1,1,1,1,23,414,2024/11/10,1,1,1,1,1,0,1,1,27
647,2190,0,17.2,0,1,0,3,0,1,1,0,0,0,15,440,2024/11/10,1,1,1,0,1,1,1,1,28
648,8497,1,59.7,1,1,0,2,0,1,1,1,1,1,14,495,2024/11/10,1,1,1,1,1,0,1,1,27
649,2900,0,22,1,1,1,3,0,1,1,0,0,0,25,680,2024/11/5,1,1,1,0,1,1,1,1,28
650,1500,0,13,0,0,0,2,0,1,1,0,0,0,14,481,2024/11/10,0,1,1,0,0,0,1,0,10
651,7650,1,124,1,0,0,1,0,0,1,3,2,2,16,84,2024/11/8,1,1,1,1,1,1,1,1,28
652,33000,1,273,1,0,0,2,0,1,1,4,2,3,3,1029,2024/10/27,1,1,1,0,1,1,1,1,25
653,5930,1,46.23,1,0,0,2,0,1,1,1,1,1,14,521,2024/11/10,1,1,1,1,1,1,1,1,31
654,2939,0,12.2,1,1,1,2,0,1,1,0,0,0,15,1225,2024/11/10,1,1,1,0,1,1,1,1,28
655,2460,0,8,1,1,0,3,0,1,1,0,0,0,14,507,2024/11/7,1,1,1,0,1,1,1,1,28
656,2500,1,88,1,0,0,1,0,1,1,2,1,1,2,1272,2024/11/8,0,1,1,0,0,0,1,1,14
657,2890,0,9.8,1,0,0,3,0,1,1,0,0,0,23,1204,2024/11/10,1,1,1,0,1,1,1,1,28
658,2230,0,11.2,0,1,0,3,0,0,1,0,0,0,14,373,2024/11/10,1,1,1,0,1,1,1,1,25
659,1890,0,10,1,1,0,1,0,1,1,0,0,0,14,22,2024/11/10,1,1,1,0,1,1,1,1,28
660,2830,0,14.9,1,1,0,3,0,0,1,0,0,0,25,1096,2024/11/10,1,1,1,0,1,0,1,1,21
661,3590,0,11.5,1,1,0,3,0,1,1,0,0,0,15,205,2024/11/7,1,1,1,1,1,1,1,1,31
662,2960,0,12,1,0,0,3,0,0,1,0,0,0,0,92,2024/11/7,1,1,1,0,1,1,1,1,25
663,2800,1,60,0,0,0,3,0,1,0,2,1,1,16,324,2024/11/7,1,1,1,1,1,1,1,1,28
664,4100,1,84,0,0,0,1,0,1,1,3,1,1,16,876,2024/11/1,1,1,1,1,1,1,1,1,31
665,3192,0,11.8,0,1,1,2,0,1,1,0,0,0,15,763,2024/11/10,1,1,1,0,1,1,1,1,28
666,6890,1,36.89,0,1,0,2,0,1,1,1,1,1,15,383,2024/11/10,1,1,1,0,1,1,1,1,28
667,2860,0,8.1,0,1,0,3,0,0,1,0,0,0,0,1183,2024/11/6,1,1,1,0,1,1,1,1,25
668,3200,0,20,0,0,1,2,0,1,1,0,0,0,15,344,2024/11/6,1,1,1,1,1,1,1,1,31
669,6030,1,86.05,0,1,0,2,0,1,1,2,1,1,15,439,2024/11/7,1,1,1,1,1,1,1,1,31
670,2590,0,12.85,1,1,0,2,0,1,1,0,0,0,0,968,2024/11/10,1,1,1,0,1,1,1,1,28
671,6630,1,40.69,1,1,0,1,0,1,1,1,1,1,14,651,2024/11/10,1,1,1,1,1,1,1,1,31
672,2530,0,10.6,0,1,0,3,0,1,1,0,0,0,14,721,2024/11/10,1,1,1,0,1,1,1,1,28
673,6000,1,66.57,0,0,0,1,0,1,0,2,1,1,16,957,2024/11/7,1,1,1,1,1,1,1,1,28
674,6530,1,76.4,1,1,0,1,0,0,1,2,1,1,15,123,2024/11/10,1,1,1,1,1,1,1,1,28
675,2490,0,12.1,1,1,0,3,0,1,1,0,0,0,14,1079,2024/11/10,1,1,1,0,1,1,1,1,28
676,5560,1,74.7,1,0,0,1,0,1,1,2,1,1,0,894,2024/11/10,1,1,1,1,1,1,1,1,31
677,2000,0,18,0,1,0,1,0,1,1,0,0,0,15,1149,2024/11/4,0,1,1,0,0,0,1,0,13
678,6500,1,59.78,1,0,0,3,1,1,1,1,1,2,15,994,2024/11/9,1,1,1,0,1,1,1,0,18
679,3790,0,16.3,1,1,0,3,0,1,1,0,0,0,15,104,2024/11/10,1,1,1,0,1,1,1,1,28
680,2555,0,11.1,0,0,0,2,0,0,1,0,0,0,14,1043,2024/11/10,1,1,1,0,1,0,1,1,21
681,2580,0,14.8,1,0,0,3,0,1,1,0,0,0,15,1007,2024/11/10,1,1,1,1,1,1,1,1,31
682,2000,0,18,0,1,0,2,0,0,1,0,0,0,15,269,2024/11/6,1,1,1,1,1,0,1,1,27
683,3060,0,12.42,1,0,1,1,0,1,1,0,0,0,15,462,2024/11/10,1,1,1,0,1,1,1,1,28
684,5200,1,128,0,0,0,3,0,1,1,4,2,3,16,1021,2024/11/1,1,1,1,1,1,1,1,1,28
685,5785,1,47.2,1,1,0,1,0,1,1,1,1,1,23,1215,2024/11/10,1,1,1,1,1,1,1,1,31
686,2800,0,21,1,1,0,1,0,1,1,0,0,0,10,688,2024/11/8,1,1,1,1,1,1,1,1,31
687,3590,0,15.2,0,1,0,2,0,1,1,0,0,0,0,460,2024/11/7,1,1,1,1,1,1,1,1,31
688,5000,1,82.89,0,0,1,2,0,1,1,2,1,1,15,160,2024/11/4,1,1,1,1,1,1,1,1,31
689,3000,1,71,0,0,0,2,0,1,0,2,1,1,16,1020,2024/11/1,1,1,1,1,1,1,1,1,28
690,5200,1,78.82,0,0,1,3,0,1,1,2,1,1,0,327,2024/11/2,1,1,1,0,1,1,1,1,25
691,3100,1,72.81,0,1,0,3,0,1,0,2,1,1,16,402,2024/11/2,1,1,1,0,1,1,1,1,25
692,5230,1,45.4,0,1,0,2,0,1,1,1,1,1,15,696,2024/11/10,1,1,1,1,1,1,1,1,31
693,2430,0,12.2,1,0,0,2,0,1,1,0,0,0,15,1003,2024/11/10,1,1,1,0,1,1,1,1,28
694,1600,0,15,0,1,0,1,0,1,1,0,0,0,14,857,2024/11/8,1,1,1,0,1,1,1,1,28
695,7030,1,61.55,0,0,0,2,0,1,1,2,1,1,15,523,2024/11/7,1,1,1,1,1,1,1,1,31
696,17000,1,158.14,1,0,0,2,0,0,1,3,2,2,16,765,2024/11/9,1,1,1,1,1,1,1,1,31
697,5890,1,95.75,1,1,0,1,0,1,1,2,1,1,15,538,2024/11/10,1,1,1,0,1,1,1,1,28
698,8060,1,98.15,1,1,0,2,0,1,1,2,1,1,15,1079,2024/11/10,1,1,1,1,1,1,1,1,31
699,7847,1,65.7,1,1,0,2,0,1,1,2,1,1,15,598,2024/11/10,1,1,1,1,1,1,1,1,31
700,6200,1,90.6,1,1,0,1,0,0,1,2,1,2,15,494,2024/11/8,0,1,0,0,0,1,0,1,13
701,12500,1,117,1,0,0,1,0,0,1,3,2,2,16,237,2024/10/31,1,1,1,1,1,1,1,1,31
702,5300,1,56.75,0,1,0,3,0,1,1,2,1,1,6,350,2024/11/10,1,1,1,1,1,1,1,1,28
703,7060,1,43.5,0,1,0,2,0,1,1,1,1,1,15,880,2024/11/10,1,1,1,1,1,1,1,1,31
704,5700,1,48.93,1,1,0,2,0,1,1,2,1,1,0,463,2024/11/10,1,1,1,0,1,1,1,1,25
705,2930,0,8.2,0,0,0,2,0,1,1,0,0,0,23,475,2024/11/6,1,1,1,0,1,1,1,1,28
706,3030,0,14.5,0,1,0,3,0,1,1,0,0,0,14,603,2024/11/10,1,1,1,0,1,1,1,1,28
707,5730,1,52.63,1,1,0,2,0,0,1,1,1,1,14,671,2024/11/10,1,1,1,1,1,1,1,1,28
708,9200,1,55,0,1,0,3,0,1,1,2,1,1,16,259,2024/11/8,1,1,1,1,1,1,1,1,31
709,2360,0,13.1,1,1,0,2,0,1,1,0,0,0,23,445,2024/11/10,1,1,1,0,1,1,1,1,28
710,1790,0,8.16,0,0,0,3,0,1,1,0,0,0,14,826,2024/11/10,1,1,1,1,1,1,1,1,31
711,2390,0,12,1,0,1,2,0,1,1,0,0,0,15,1003,2024/11/10,1,1,1,0,1,1,1,1,28
712,4330,0,16,1,1,0,3,0,0,1,0,0,0,26,1133,2024/11/6,1,1,1,0,1,0,1,1,21
713,2230,0,12.23,0,1,0,3,0,0,1,0,0,0,23,1206,2024/11/7,1,1,1,1,1,1,1,1,28
714,2230,0,16,1,1,0,2,0,1,1,0,0,0,14,538,2024/11/7,1,1,1,0,1,1,1,1,28
715,5700,1,64,1,0,0,1,0,1,1,1,1,1,15,1097,2024/11/8,1,1,1,1,1,1,1,1,31
716,5360,1,37.4,0,1,0,1,0,1,1,1,1,1,15,667,2024/11/10,1,1,1,0,1,1,1,1,28
717,2860,0,9.08,1,1,0,1,0,1,1,0,0,0,23,865,2024/11/10,1,1,1,0,1,1,1,1,28
718,4200,1,90.5,0,0,1,2,0,1,0,2,1,1,0,481,2024/11/2,1,1,1,0,1,1,1,1,25
719,4500,1,45,1,1,0,2,0,0,1,1,0,1,10,825,2024/11/5,1,1,1,0,1,1,1,0,18
720,2700,1,65,0,0,0,2,0,1,1,2,1,1,16,133,2024/11/9,1,1,1,0,1,1,1,1,25
721,15800,1,102.79,0,0,0,2,0,1,1,2,1,2,16,594,2024/11/8,1,1,1,0,1,1,1,1,28
722,4190,0,17.5,1,1,0,3,0,0,1,0,0,0,15,989,2024/11/6,1,1,1,1,1,1,1,1,28
723,17000,1,204.99,1,0,0,1,0,1,1,4,2,3,16,348,2024/11/9,1,1,1,1,1,1,1,1,31
724,3800,1,64.15,1,0,1,1,0,1,1,2,1,1,17,665,2024/11/10,1,1,1,1,1,1,1,1,31
725,6360,1,50.02,1,1,0,1,0,0,1,1,1,1,14,430,2024/11/10,1,0,1,1,1,0,1,1,21
726,7790,1,50.9,1,1,0,1,0,1,1,1,1,1,15,578,2024/11/10,1,1,1,0,1,1,1,1,28
727,8800,1,61.63,1,0,0,3,0,1,1,1,1,1,23,74,2024/11/6,1,1,1,1,1,1,1,1,28
728,2760,0,14.9,1,0,0,2,0,1,1,0,0,0,26,844,2024/11/10,1,1,1,0,1,1,1,1,28
729,5000,1,41.33,0,1,0,2,0,1,0,2,1,1,16,363,2024/11/10,1,1,1,1,1,1,1,1,31
730,8600,1,72.2,1,0,0,1,0,1,1,3,1,1,16,286,2024/10/30,1,1,1,1,1,1,1,1,31
731,3160,0,13.8,0,1,0,3,0,1,1,0,0,0,15,438,2024/11/7,1,1,1,0,1,0,1,1,24
732,6198,1,63.34,1,1,0,3,0,1,1,2,1,1,0,703,2024/11/10,1,1,1,1,1,0,1,1,27
733,3790,0,16.5,1,1,0,2,0,1,1,0,0,0,10,458,2024/11/10,1,1,1,1,1,1,1,1,31
734,1750,0,15,1,0,0,2,0,0,1,0,0,0,14,1201,2024/10/20,0,1,1,0,0,0,1,0,10
735,4600,1,113.94,0,1,0,3,0,1,1,3,1,1,16,1062,2024/11/10,1,1,1,0,1,1,1,1,28
736,6400,1,93.62,0,0,0,1,0,0,1,2,1,1,17,504,2024/11/4,1,1,1,0,1,1,1,0,21
737,7000,1,136.28,0,0,0,2,0,1,1,3,1,2,16,3,2024/10/31,1,1,1,1,1,1,1,1,31
738,8255,1,70,1,1,0,2,0,1,1,2,1,1,15,863,2024/11/10,1,1,1,1,1,1,1,1,31
739,3730,0,14.9,0,1,1,3,0,1,1,0,0,0,23,576,2024/11/10,1,1,1,0,1,1,1,1,28
740,13960,1,112.9,1,1,0,2,0,1,1,2,1,2,15,841,2024/11/10,1,1,1,1,1,1,1,1,31
741,2490,0,11.5,1,1,0,1,0,1,1,0,0,0,23,977,2024/11/10,1,1,1,0,1,1,1,1,28
742,6000,1,57.98,0,1,0,2,0,1,1,2,1,1,15,686,2024/11/7,1,1,1,0,1,1,1,1,25
743,5200,1,60,0,0,0,3,0,1,0,2,1,1,16,1122,2024/11/9,1,1,1,1,1,1,1,0,24
744,6190,1,30.5,0,1,0,3,0,1,1,1,1,1,15,509,2024/11/10,1,1,1,0,1,1,1,1,28
745,4000,1,91.35,1,1,0,2,0,1,0,2,1,1,10,78,2024/10/31,1,1,1,1,1,0,1,0,20
746,4160,0,12.3,0,1,0,2,0,1,1,0,0,0,14,897,2024/11/10,1,1,1,1,1,1,1,1,31
747,6500,1,54,0,1,0,1,0,1,1,2,1,1,15,210,2024/11/7,1,1,1,1,1,1,1,1,31
748,5130,1,43.6,1,1,0,2,1,1,1,1,1,1,14,8,2024/11/7,1,1,1,1,1,1,1,1,31
749,45000,1,295,1,0,0,2,0,1,1,4,2,4,15,774,2024/10/27,1,1,1,1,1,1,1,1,31
750,16000,1,174.56,1,0,0,1,0,1,1,4,2,3,16,782,2024/11/6,1,1,1,1,1,1,1,1,31
751,2100,0,18,1,0,1,1,0,0,1,0,0,0,15,416,2024/10/30,1,1,1,0,1,1,1,1,25
752,1800,0,10,1,0,0,1,0,0,1,0,0,0,14,416,2024/10/30,1,1,1,0,1,1,1,0,21
753,4000,1,59.02,0,0,1,3,0,1,1,1,1,1,15,556,2024/10/26,1,1,1,1,1,1,1,1,31
754,1830,0,7.94,0,1,0,2,0,1,1,0,0,0,15,443,2024/11/10,1,1,1,0,1,1,1,1,28
755,2060,0,11,0,1,0,3,0,0,1,0,0,0,14,857,2024/11/10,1,1,1,0,1,1,1,1,25
756,9200,1,65.88,1,0,0,3,0,1,1,1,1,1,23,645,2024/11/6,1,1,1,0,1,1,1,1,25
757,2163,0,12.5,1,1,0,2,0,0,1,0,0,0,15,191,2024/11/10,1,1,1,0,1,0,1,1,21
758,5660,1,59,0,1,0,3,0,1,1,1,1,1,26,312,2024/11/10,1,1,1,0,1,1,1,1,28
759,1969,0,10.4,1,1,0,2,0,1,1,0,0,0,14,1158,2024/11/10,1,1,1,0,1,0,1,1,24
760,3060,0,13.3,0,1,1,3,0,1,1,0,0,0,15,1244,2024/11/7,1,1,1,0,1,1,1,1,28
761,2030,0,7.6,1,1,0,2,0,1,1,0,0,0,15,1246,2024/11/10,1,1,1,0,1,1,1,1,28
762,2890,0,10.73,1,0,0,2,0,1,1,0,0,0,14,1004,2024/11/10,1,1,1,0,1,1,1,1,28
763,2200,1,60.47,0,0,0,3,0,1,1,2,1,1,24,815,2024/11/8,1,1,1,1,1,1,1,1,31
764,2060,0,6.3,1,1,0,2,0,1,1,0,0,0,14,284,2024/11/10,1,1,1,0,1,1,1,1,28
765,6300,1,132.33,0,0,0,3,0,0,1,4,1,2,16,790,2024/11/9,1,1,1,0,1,0,1,0,17
766,2350,1,102,1,0,0,2,0,1,1,2,1,1,16,786,2024/11/10,1,1,1,0,1,1,1,1,25
767,1600,1,64.38,0,0,0,3,0,1,0,2,1,1,16,218,2024/11/10,1,1,1,1,1,1,1,0,21
768,2400,1,113.29,0,0,0,3,0,1,1,3,2,2,16,88,2024/11/7,1,1,1,1,1,1,1,1,28
769,2000,1,89.54,0,0,0,3,0,1,1,2,1,1,16,455,2024/11/9,1,1,1,0,1,1,1,1,25
770,2500,1,83.33,1,0,0,3,0,1,1,2,1,1,16,794,2024/11/6,1,1,1,0,1,1,1,1,25
771,2000,1,115.15,0,0,0,3,0,1,1,3,2,2,15,486,2024/10/30,1,1,1,1,1,1,1,1,28
772,2000,1,63.25,1,0,0,1,0,1,1,1,1,1,10,605,2024/11/10,0,1,1,0,1,1,1,1,21
773,1800,1,95.61,0,0,0,2,0,1,1,2,2,2,16,706,2024/11/1,1,1,1,1,1,1,1,1,28
774,2100,1,65.42,1,0,0,1,0,1,1,1,1,1,15,794,2024/11/7,1,1,1,0,1,1,1,1,25
775,3700,1,150.98,0,0,0,1,0,0,1,3,2,2,16,724,2024/11/4,1,1,1,1,1,1,1,1,31
776,2300,1,89.46,1,0,0,1,0,1,1,2,1,1,26,794,2024/11/8,1,1,1,0,1,1,1,1,25
777,3000,1,115.75,1,0,0,3,0,1,1,2,2,2,16,849,2024/10/29,1,1,1,1,1,1,1,1,28
778,1900,1,73.72,0,0,0,2,0,1,1,2,1,1,16,706,2024/11/7,1,1,1,1,1,1,1,0,24
779,2500,1,93.36,0,0,0,2,0,1,1,3,2,1,16,705,2024/11/5,1,1,1,1,1,1,1,1,28
780,2300,1,124.4,0,0,0,1,0,1,0,4,2,1,16,484,2024/11/8,0,0,0,1,0,1,1,1,18
781,1600,1,74.31,0,0,0,3,0,1,0,3,1,1,16,483,2024/11/9,1,1,1,1,1,1,1,0,24
782,1700,1,106.92,0,0,0,3,0,1,1,3,2,2,16,43,2024/11/8,1,1,1,1,1,1,1,1,28
783,1800,1,71.97,0,0,0,2,0,0,1,1,1,1,23,151,2024/11/6,1,0,1,1,1,0,1,0,14
784,2300,1,115.05,0,0,0,1,0,1,1,2,2,2,15,1010,2024/11/10,0,1,0,0,0,0,0,1,9
785,1800,1,92.36,0,0,0,3,0,1,0,3,1,1,16,959,2024/10/31,1,1,1,1,1,1,1,1,28
786,2300,1,86.04,1,0,0,2,0,1,1,2,1,1,16,195,2024/11/8,1,1,1,0,1,1,1,1,25
787,4000,1,108.25,0,0,0,1,0,1,0,2,1,1,16,398,2024/11/3,0,1,0,0,0,0,0,0,5
788,1500,1,60,0,0,0,3,0,1,1,1,1,1,16,484,2024/11/7,0,1,1,1,0,1,1,0,17
789,1600,1,105.22,0,0,0,3,0,1,0,3,1,2,16,742,2024/11/9,1,1,1,0,1,1,1,1,25
790,1800,1,101.39,0,0,0,3,0,1,1,3,2,2,16,1009,2024/11/6,1,1,1,1,1,1,1,1,28
791,1600,1,46.34,0,0,0,2,0,1,0,1,1,1,15,959,2024/11/6,1,1,1,1,0,1,1,1,25
792,1500,1,69.99,0,0,0,3,0,1,1,2,2,1,16,879,2024/11/5,1,1,1,1,1,1,1,1,28
793,1300,1,37.15,0,0,0,3,0,1,1,1,0,1,15,1061,2024/11/10,1,1,0,0,1,1,1,0,18
794,1900,1,90.26,0,0,0,2,0,1,0,2,1,1,16,484,2024/11/3,1,1,1,0,1,1,1,1,25
795,1700,1,67,0,0,0,2,0,1,1,2,1,1,16,483,2024/11/9,1,1,1,1,1,1,1,1,28
796,2000,1,115.43,0,0,0,3,0,1,1,3,2,2,16,743,2024/11/10,1,1,1,1,1,1,1,1,28
797,1800,1,105,0,0,0,2,0,1,1,3,2,2,16,132,2024/11/9,1,1,1,1,1,1,1,1,25
798,1800,1,73.71,0,0,0,2,0,1,1,2,1,1,16,771,2024/10/31,1,1,1,1,1,1,1,1,28
799,5500,1,116.02,0,0,0,1,0,1,1,2,3,1,16,144,2024/11/6,1,1,1,1,1,1,1,1,28
800,2300,1,125.32,0,0,0,3,0,1,1,3,2,2,16,132,2024/10/31,1,1,1,1,1,1,1,1,28
801,3500,1,140.27,0,0,0,1,0,1,1,3,2,2,19,485,2024/10/19,1,1,1,1,1,1,1,1,28
802,1800,1,96.36,0,0,0,2,0,1,0,2,1,1,16,770,2024/11/10,0,1,1,0,0,1,1,1,18
803,1600,1,63.36,0,0,0,3,0,1,0,1,1,1,16,0,2024/11/8,0,1,1,1,0,1,1,1,21
804,1620,1,67,0,0,0,2,0,0,1,1,1,1,15,151,2024/11/7,0,1,0,0,1,1,1,1,15
805,2000,1,100.86,0,0,0,3,0,1,1,3,2,1,16,484,2024/11/10,1,1,1,1,1,1,1,1,28
806,1500,1,89.2,0,0,0,3,0,1,0,2,2,1,16,483,2024/11/8,1,1,1,0,1,1,1,1,25
807,1800,1,135.8,0,0,0,3,0,1,0,3,2,2,16,959,2024/11/9,1,1,1,0,1,1,1,1,25
808,3400,1,127.27,0,0,0,1,0,0,1,3,1,1,16,451,2024/11/10,1,1,1,1,1,1,1,1,25
809,2500,1,131.42,0,0,0,3,0,1,1,4,2,2,16,1265,2024/11/10,1,1,1,0,1,1,1,1,25
810,1500,1,87.56,0,0,0,3,0,1,1,2,2,1,16,746,2024/11/6,1,1,1,0,1,1,1,1,25
811,2300,1,91.51,0,0,0,2,0,1,1,2,2,1,16,743,2024/11/4,1,1,1,1,1,1,1,1,28
812,2000,1,92,0,0,0,3,0,1,1,2,1,1,16,959,2024/11/10,1,1,1,1,1,1,1,1,28
813,2000,1,97.71,0,0,0,2,0,1,0,3,2,1,16,53,2024/11/9,1,1,1,1,1,1,1,1,28
814,1900,1,65.95,0,0,0,1,0,1,1,1,1,1,16,483,2024/11/8,1,1,1,1,1,1,1,0,21
815,1650,1,98.28,0,0,0,2,0,1,1,2,2,2,16,744,2024/11/10,1,1,1,0,1,1,1,1,25
816,2000,1,108.5,0,0,0,3,0,1,1,3,2,2,15,1154,2024/11/10,1,1,1,1,1,1,1,1,31
817,1600,1,76.88,0,0,0,3,0,1,0,2,1,1,16,1008,2024/11/6,1,1,1,0,1,1,1,0,21
818,2200,1,90.26,0,0,0,1,0,1,1,2,2,1,16,484,2024/11/10,1,1,1,1,1,1,1,0,24
819,1600,1,95,0,0,0,2,0,1,0,2,2,1,9,745,2024/11/9,0,1,0,0,0,1,1,1,15
820,2000,1,96.1,0,0,0,3,0,1,1,2,2,2,16,727,2024/11/9,1,1,1,1,1,1,1,1,28
821,2200,1,81,0,0,0,2,0,1,1,2,1,1,16,1154,2024/11/9,0,0,0,0,0,0,0,1,6
822,1600,1,93,0,0,0,3,0,1,1,2,2,1,16,587,2024/11/10,1,1,1,1,1,1,1,0,21
823,1300,1,65,0,0,0,3,0,1,0,2,1,1,16,483,2024/11/9,0,1,1,1,1,1,1,1,24
824,1500,1,43.05,0,0,0,1,0,1,1,1,1,1,15,587,2024/11/10,0,0,1,1,0,1,0,1,16
825,1500,1,73.18,0,0,0,3,0,1,0,3,1,1,16,483,2024/11/9,1,1,1,1,1,1,1,1,28
826,1100,1,33.77,0,0,0,3,0,1,1,1,1,1,16,1061,2024/11/9,1,1,1,1,1,1,1,0,27
827,2300,1,122.33,0,0,0,3,0,1,0,3,2,2,16,770,2024/11/9,1,1,1,0,1,1,1,1,25
828,1625,1,79.74,0,0,0,2,0,0,1,2,1,2,16,1293,2024/11/8,1,1,1,1,1,1,1,1,31
829,1300,1,79.55,0,0,0,2,0,0,1,2,1,2,16,1293,2024/11/10,0,0,0,0,0,1,0,1,10
830,1300,1,63.59,1,0,0,1,0,0,1,2,1,1,16,1293,2024/11/9,1,1,1,0,1,1,1,1,25
831,720,1,36.75,1,0,0,1,0,0,1,1,1,1,0,1293,2024/10/26,1,1,1,0,1,1,1,1,25
832,702,1,33,1,0,0,3,0,0,1,1,0,1,23,1293,2024/11/9,1,1,1,1,1,1,1,0,21
833,1000,1,58,1,0,0,1,0,0,1,1,1,1,0,1293,2024/11/9,0,1,1,1,1,1,1,0,23
834,1000,1,53.99,0,0,0,1,0,1,0,2,1,1,15,1153,2024/10/21,1,1,1,1,1,1,1,0,27
835,4000,1,128.29,0,0,0,3,0,1,1,3,2,3,16,1193,2024/11/7,1,1,1,1,1,1,1,0,24
836,2700,1,125,0,0,0,3,0,1,1,3,2,2,16,764,2024/11/7,1,1,1,1,1,1,1,1,31
837,3500,1,109,1,0,0,3,0,1,1,3,1,1,6,46,2024/11/10,1,1,1,1,1,1,1,1,28
838,6000,1,194,1,0,0,2,0,1,1,4,2,2,16,868,2024/11/10,1,1,1,0,1,1,1,1,25
839,2100,1,76.77,0,0,0,2,0,1,0,3,1,1,16,200,2024/10/20,0,1,1,0,0,0,1,1,14
840,3500,1,92.7,1,0,0,1,0,1,1,2,1,1,16,752,2024/10/31,0,1,0,0,0,1,0,1,13
841,2700,1,87.69,0,0,0,2,0,1,1,2,1,1,16,1063,2024/11/7,1,1,1,1,1,1,1,1,31
842,2100,1,56.62,0,0,0,3,0,1,0,2,1,1,16,488,2024/11/7,1,1,1,1,1,1,1,1,31
843,2900,1,117.44,0,0,0,3,0,1,1,3,2,1,16,810,2024/11/6,1,1,1,1,1,1,1,1,31
844,2600,1,80,0,0,0,2,0,1,1,3,1,1,16,200,2024/11/4,1,1,1,1,1,1,1,1,28
845,2200,1,75.11,0,0,0,1,0,1,0,3,1,1,16,304,2024/11/7,1,1,1,1,1,1,1,1,28
846,2200,1,92.16,0,0,0,3,0,1,1,3,1,1,16,532,2024/11/8,1,1,1,0,1,1,1,1,25
847,2350,1,98.25,0,0,0,3,0,0,1,2,2,2,16,722,2024/10/31,1,1,1,1,1,1,1,1,31
848,1800,1,73.6,0,0,0,3,0,1,0,2,2,1,16,819,2024/11/8,1,1,1,1,1,1,1,1,28
849,4200,1,128.26,1,0,0,3,0,1,1,3,2,2,16,1193,2024/11/10,1,1,1,1,1,1,1,1,28
850,2500,1,70.67,0,0,0,3,0,1,1,2,1,1,16,694,2024/10/31,1,1,1,0,1,1,1,1,28
