,Rent,Rental_Type,Area,Elevator,Subway,Balcony,Floor_Type,Electricity,Heating,Renovation,Bedroom_num,Living_Room_num,Bathroom_num,Toward,Location,Maintenance_Date,Facility_Washing_Machine,Facility_Air_Conditioner,Facility_Wardrobe,Facility_TV,Facility_Refrigerator,Facility_Water_Heater,Facility_Bed,Facility_Natural_Gas,Facility_num
1252,4800,1,196,1,0,0,3,0,1,1,5,2,4,14,638,2024/12/4,0,1,0,0,0,1,0,0,9
1253,2400,1,138,1,0,0,1,0,1,1,4,2,2,14,639,2024/12/4,0,0,1,0,0,1,0,1,13
1254,3150,1,139,0,0,0,1,0,1,1,4,2,2,29,639,2024/11/29,0,0,0,0,0,0,0,1,3
1255,2900,1,121.27,1,0,0,1,0,1,1,3,1,0,29,632,2024/11/30,0,1,1,0,0,1,0,1,19
1256,3150,1,148,1,0,0,1,0,1,1,3,2,2,27,632,2024/11/29,0,1,0,0,0,0,0,0,2
1257,3300,1,158,1,1,0,3,0,1,1,3,2,2,29,632,2024/12/2,1,1,1,1,1,1,1,1,28
1258,5500,1,180,1,1,0,3,0,1,1,4,2,2,29,632,2024/12/2,1,1,1,1,1,1,1,0,21
1259,2300,1,85,1,1,0,1,0,1,1,2,2,1,29,633,2024/12/3,1,1,1,0,1,1,1,1,25
1260,3170,1,121,1,1,0,1,0,1,1,3,2,2,29,633,2024/11/29,1,1,1,1,1,1,1,1,28
1261,3200,1,84,0,1,0,1,0,1,1,2,1,1,45,636,2024/11/25,0,0,0,0,0,0,0,1,6
1262,4000,1,123,0,0,0,1,0,1,1,3,2,2,29,636,2024/11/27,0,0,0,0,0,0,0,1,6
1263,4500,1,114,0,0,0,2,0,1,1,3,2,2,29,636,2024/11/27,0,0,0,0,0,0,0,1,6
1264,3800,1,123,0,0,0,1,0,1,0,3,2,2,29,636,2024/11/27,0,1,0,0,0,1,1,1,15
1265,3800,1,115,0,1,0,3,0,1,1,3,2,1,39,636,2024/11/28,0,0,0,0,0,1,0,1,10
1266,6700,1,154.05,0,0,1,1,0,1,1,4,2,2,29,636,2024/11/28,1,1,1,1,1,1,1,1,28
1267,1500,1,39.87,0,1,1,2,0,1,1,1,0,1,27,637,2024/11/29,1,1,1,0,1,1,1,0,21
1268,3500,1,114,1,0,0,1,0,1,1,3,2,1,29,637,2024/12/2,0,1,0,0,0,1,1,1,15
1269,3200,1,119.86,1,1,1,3,0,1,1,3,1,1,27,634,2024/11/29,1,1,1,1,1,1,1,1,31
1270,5200,1,130.89,1,1,1,2,0,1,1,3,2,1,0,634,2024/12/1,1,1,1,1,1,1,1,1,31
1271,2500,1,128,1,1,0,2,0,1,1,3,2,2,29,631,2024/11/28,1,1,1,1,1,1,1,1,28
1272,2350,1,128,0,0,0,3,0,1,1,3,2,2,29,631,2024/11/29,1,1,1,1,1,1,1,1,28
1273,2500,1,94,1,0,0,1,0,1,0,2,1,1,29,641,2024/11/26,1,1,1,1,1,1,1,1,31
1274,2600,1,98,1,0,0,2,0,1,1,2,1,1,29,769,2024/11/28,1,1,1,0,1,1,1,1,25
1275,2000,1,96,1,1,0,3,0,1,1,2,1,1,0,954,2024/11/29,1,0,1,0,0,1,1,1,19
1276,1800,1,41.47,1,1,0,1,0,0,1,1,1,1,25,1785,2024/11/29,1,1,1,0,1,1,1,1,25
1277,1900,1,42,1,1,0,1,0,0,1,1,1,1,25,1785,2024/12/1,1,1,1,0,1,1,1,1,25
1278,2000,1,41.47,1,1,0,2,0,0,0,1,1,1,25,1785,2024/12/2,1,1,1,1,1,1,1,1,25
1279,3200,1,110,1,1,0,2,0,0,1,2,2,2,14,1785,2024/11/27,0,1,0,0,0,0,0,1,12
1280,3100,1,128.24,1,1,0,1,0,0,1,3,2,2,28,1785,2024/12/1,1,1,1,1,1,1,1,1,28
1281,2800,1,164.89,0,0,0,3,0,1,0,5,2,2,29,1791,2024/11/30,1,1,1,0,1,1,1,0,18
1282,1000,1,75.56,1,0,0,1,0,1,0,2,1,1,29,1793,2024/12/3,0,0,0,0,0,0,0,1,6
1283,2300,1,82.2,1,0,0,1,0,1,0,2,1,1,29,1792,2024/12/4,0,0,0,0,0,1,0,1,10
1284,2600,1,117,1,0,0,3,0,1,1,3,2,2,29,1792,2024/12/5,1,1,1,1,1,1,1,1,28
1285,2400,1,123.4,1,0,0,3,0,1,1,3,2,2,27,1787,2024/11/30,1,1,1,0,1,1,1,1,25
1286,2000,1,86.91,1,0,0,3,0,1,1,2,2,1,27,1788,2024/12/3,1,1,1,0,0,1,1,1,25
1287,2200,1,95,1,0,0,2,0,1,1,3,1,1,29,1788,2024/12/2,1,1,1,0,1,1,1,1,25
1288,2400,1,67.85,1,0,0,3,0,1,1,2,2,1,43,1789,2024/12/2,0,0,1,0,0,0,1,1,14
1289,2000,1,84.31,1,0,0,1,0,1,1,3,1,1,27,1789,2024/12/5,1,1,1,1,1,1,1,1,28
1290,2300,1,84.37,1,0,0,3,0,1,1,3,1,1,27,1789,2024/12/1,1,1,1,1,1,1,1,1,28
1291,2200,1,132,1,0,0,3,0,1,0,3,2,2,27,1786,2024/12/2,1,1,1,0,1,1,1,1,25
1292,2500,1,134,1,0,0,3,0,1,1,3,2,2,29,1786,2024/12/2,1,1,1,0,1,1,1,1,25
1293,3800,1,200,1,0,0,1,0,1,0,4,2,2,27,1786,2024/12/2,1,0,1,1,1,0,1,1,21
1294,3800,1,133.42,1,1,0,1,0,1,1,3,2,2,29,1784,2024/11/29,1,1,1,0,1,1,1,1,25
1295,1450,1,39.62,1,1,1,3,1,1,1,1,0,1,27,1761,2024/12/4,1,1,1,0,1,1,1,0,21
1296,1550,1,38.77,1,1,1,1,1,1,1,1,0,1,27,1761,2024/11/25,1,1,1,0,1,1,1,0,21
1297,2600,1,56,1,1,0,1,1,1,1,1,1,1,6,1761,2024/12/3,1,1,1,1,1,1,1,1,28
1298,3500,1,112,1,1,0,2,1,1,1,3,2,2,27,1761,2024/12/3,1,1,1,1,1,1,1,1,28
1299,2500,1,80,1,1,0,3,0,1,1,2,2,1,0,1764,2024/12/4,1,1,1,1,1,1,1,1,31
1300,4200,1,138,1,1,0,2,0,1,1,4,2,2,29,1764,2024/12/1,0,1,1,1,1,1,1,1,27
1301,2200,1,58.58,1,1,0,2,1,1,0,1,0,1,25,1765,2024/12/3,0,1,0,0,0,0,0,0,5
1302,1950,1,42,1,1,0,2,1,1,1,1,0,1,25,1765,2024/12/1,1,1,1,1,1,1,1,1,28
1303,2200,1,43,1,1,0,3,0,1,1,1,1,1,0,1765,2024/11/29,1,1,1,1,1,1,1,1,31
1304,5000,1,103,1,1,0,2,1,1,1,2,1,1,27,1765,2024/11/28,0,1,0,0,0,1,0,1,16
1305,2350,1,95,1,1,0,3,0,1,1,3,2,1,27,1762,2024/11/28,1,1,1,1,1,1,1,1,31
1306,2700,1,142,1,1,0,3,0,1,1,3,2,2,29,1762,2024/11/28,1,1,1,0,1,1,1,1,25
1307,2300,1,97,1,1,0,2,0,1,1,3,2,2,29,1762,2024/12/3,1,1,1,1,0,0,1,0,14
1308,2499,1,97.49,1,1,1,3,0,1,1,2,1,1,27,1763,2024/11/18,1,1,1,1,1,1,1,1,31
1309,3500,1,138,1,0,0,3,0,1,1,3,1,2,27,1794,2024/11/29,1,1,1,1,1,1,1,0,21
1310,3100,1,120,1,0,0,2,0,1,1,3,2,1,29,1794,2024/12/1,1,1,1,1,1,1,1,1,31
1311,3200,1,146,1,0,0,3,0,1,1,3,2,2,29,1794,2024/12/4,1,1,1,1,0,1,1,0,21
1312,10500,1,150,1,0,0,1,1,0,1,1,0,0,27,1766,2024/11/30,0,1,1,0,0,0,0,0,11
1313,9000,1,170,0,0,1,2,0,1,1,3,2,2,27,1779,2024/12/3,1,1,1,1,1,1,1,1,31
1314,14000,1,170,0,0,0,1,0,1,1,3,2,2,29,1779,2024/12/1,1,1,1,1,1,1,1,1,28
1315,22000,1,215,0,0,0,2,0,1,1,4,2,3,27,1779,2024/12/4,1,1,0,1,1,0,0,1,19
1316,3300,1,142,1,0,0,2,0,1,0,4,2,2,25,1776,2024/12/5,1,1,1,1,1,1,1,1,28
1317,1700,1,28,1,0,0,2,1,1,1,1,0,1,0,1778,2024/11/26,1,1,1,1,1,1,1,0,27
1318,2300,1,37.71,1,0,0,3,1,1,1,1,0,1,0,1778,2024/11/28,1,1,1,1,1,1,1,1,31
1319,2300,1,39.11,1,0,0,2,1,1,1,1,0,1,0,1778,2024/11/30,1,1,1,0,1,1,1,0,21
1320,2700,1,52,1,0,0,3,1,1,1,1,0,1,0,1778,2024/11/30,1,0,1,1,1,1,0,0,19
1321,2100,1,32,1,0,0,2,1,1,0,1,0,1,14,1778,2024/12/1,1,1,1,1,1,1,1,0,24
1322,1800,1,32,1,0,0,3,1,1,1,1,0,1,27,1778,2024/12/4,1,1,1,0,1,1,1,0,21
1323,2200,1,37,0,0,0,2,1,1,1,1,0,1,27,1778,2024/12/3,1,1,1,1,1,1,1,0,27
1324,2800,1,51,1,0,0,2,1,1,1,1,0,1,27,1778,2024/11/30,0,1,0,0,0,0,0,0,2
1325,1900,1,30,0,0,0,2,1,1,1,1,0,1,27,1778,2024/11/30,1,1,1,1,1,1,1,0,24
1326,2000,1,28.78,1,0,0,2,1,1,1,1,0,1,39,1778,2024/11/18,1,1,1,1,1,1,1,0,24
1327,1950,1,33,0,0,0,2,1,1,1,1,1,1,0,1778,2024/11/30,1,1,1,1,1,1,1,0,27
1328,2200,1,55,1,0,0,1,1,1,1,1,1,1,27,1778,2024/11/30,1,1,1,1,1,1,1,0,24
1329,2000,1,53,1,0,0,3,1,1,1,1,1,1,27,1778,2024/11/30,1,1,1,0,1,1,1,0,21
1330,2200,1,36,1,0,0,3,1,1,1,1,1,1,27,1778,2024/11/29,1,1,1,0,1,1,1,0,21
1331,3600,1,70,1,0,0,2,1,1,1,2,1,1,45,1778,2024/12/4,1,1,1,0,1,1,1,0,21
1332,2100,1,38,1,1,0,2,0,1,1,1,1,1,27,1772,2024/12/3,1,1,1,0,1,1,1,1,25
1333,2200,1,85,0,0,0,1,0,1,0,2,1,1,29,1777,2024/12/4,0,0,0,0,0,0,1,0,1
1334,4000,1,98,1,0,0,1,0,1,1,2,2,1,29,1781,2024/12/4,0,1,0,0,0,0,0,1,9
1335,6300,1,119.32,1,0,1,3,0,1,1,3,2,2,29,1781,2024/11/27,1,1,1,1,1,1,1,1,28
1336,3800,1,104,1,1,0,3,0,1,1,2,2,1,0,1775,2024/12/3,1,1,1,1,1,1,1,1,31
1337,2800,1,115,1,1,0,2,0,1,1,2,2,1,40,1775,2024/12/4,1,1,1,0,1,1,1,1,28
1338,3000,1,78,1,0,0,1,0,1,1,2,1,1,29,1783,2024/12/4,1,1,1,1,1,1,1,1,28
1339,4200,1,120,1,0,0,1,0,1,1,3,2,2,29,1771,2024/11/28,1,1,1,1,1,1,1,1,28
1340,3800,1,116,1,1,0,3,0,1,1,3,2,2,29,1771,2024/12/1,0,1,0,0,0,1,0,1,10
1341,5900,1,195,1,1,0,2,0,1,1,4,2,2,29,1771,2024/12/4,1,1,1,1,1,1,1,1,31
1342,6400,1,195,1,1,0,3,0,1,1,4,2,2,29,1771,2024/11/29,0,0,0,0,0,0,1,0,1
1343,2400,1,43.45,1,1,0,3,1,1,1,1,0,1,25,1774,2024/12/3,1,1,1,1,1,1,1,0,24
1344,2400,1,43.45,1,1,0,3,1,1,1,1,0,1,25,1774,2024/12/4,1,1,1,1,1,1,1,0,24
1345,2200,1,43.73,1,1,0,3,1,1,1,1,0,1,25,1774,2024/11/29,1,1,1,1,1,1,1,0,27
1346,3550,1,73.64,1,1,1,3,1,1,0,2,1,1,25,1774,2024/11/28,1,1,1,1,1,1,1,1,28
1347,3650,1,78.18,1,1,0,3,1,1,1,2,1,1,27,1774,2024/12/3,1,1,1,1,1,1,1,1,28
1348,3650,1,78.44,1,1,0,2,1,1,1,2,1,1,27,1774,2024/11/28,1,1,1,1,1,1,1,1,28
1349,3400,1,78,1,1,0,3,1,1,1,2,1,1,27,1774,2024/12/4,1,1,1,1,1,1,1,1,28
1350,3000,1,73.64,1,1,0,2,0,1,1,2,1,1,40,1774,2024/12/2,1,1,1,1,1,1,1,1,28
1351,4450,1,90.91,1,1,0,2,1,1,1,2,2,1,27,1774,2024/11/28,1,1,1,1,1,1,1,1,28
1352,2680,1,110,1,0,0,2,0,1,1,3,2,2,27,1773,2024/12/1,1,1,1,1,1,1,1,1,31
1353,3000,1,87,1,1,0,1,0,1,1,3,2,1,29,1773,2024/11/30,1,1,1,1,1,1,1,1,28
1354,2700,1,90,1,0,0,1,0,1,1,3,2,1,29,1773,2024/11/28,1,1,1,0,1,1,1,1,25
1355,3500,1,119.34,1,1,0,2,0,1,1,3,2,2,31,1780,2024/12/3,1,1,1,1,1,1,1,1,28
1356,2000,1,57,1,1,0,1,0,1,0,1,1,1,27,1782,2024/11/30,1,1,1,1,1,1,1,1,28
1357,2200,1,55.44,1,1,0,3,0,1,0,1,1,1,27,1782,2024/11/30,1,1,0,1,1,1,1,0,21
1358,2800,1,88.12,1,1,0,1,0,1,0,2,1,1,7,1782,2024/11/30,0,1,0,0,0,1,0,1,10
1359,3300,1,136,0,1,0,2,0,1,1,3,2,2,29,1767,2024/12/3,0,1,0,0,0,1,0,1,13
1360,4000,1,63.08,0,1,0,1,1,1,1,1,1,1,45,1769,2024/12/2,1,1,1,1,1,1,1,0,27
1361,5000,1,61,0,1,0,2,1,1,1,1,1,1,45,1769,2024/11/29,1,1,1,0,0,1,1,1,22
1362,2400,1,89,1,1,0,2,0,1,1,2,1,1,27,1770,2024/12/1,1,1,1,1,1,1,1,1,31
1363,2100,1,93,1,0,0,3,0,1,1,2,1,1,27,939,2024/11/26,1,1,1,0,1,1,1,1,25
1364,3300,1,87,0,0,1,2,0,1,1,2,1,1,27,939,2024/11/20,1,1,1,1,1,1,1,1,28
1365,1400,1,79,0,0,0,2,0,0,1,2,1,1,29,667,2024/11/30,1,1,1,0,1,1,1,1,25
1366,1200,1,59,0,1,0,3,0,0,0,2,1,1,29,670,2024/12/1,0,1,0,0,0,0,0,1,6
1367,1100,1,52,0,0,0,3,0,0,0,2,1,1,27,668,2024/11/28,1,1,1,1,1,1,1,0,21
1368,2000,1,130.91,0,1,0,3,0,1,0,3,2,2,29,669,2024/11/27,1,1,1,0,1,1,1,1,28
1369,1700,1,90,1,1,0,3,0,0,1,3,2,1,29,671,2024/11/30,1,1,1,1,1,1,1,1,31
1370,1400,1,45.16,1,0,1,1,0,1,1,1,0,1,27,279,2024/11/29,1,1,1,0,1,1,1,0,21
1371,1850,1,108,0,1,0,3,0,1,1,3,2,2,29,282,2024/12/3,1,1,1,1,1,1,1,1,28
1372,2300,1,85,1,1,0,1,0,1,1,2,1,1,13,281,2024/12/3,1,1,1,1,1,1,1,1,28
1373,1800,1,46.39,1,1,0,2,1,1,1,1,1,1,0,280,2024/12/3,0,0,0,0,0,1,0,0,6
1374,1800,1,50,1,1,0,3,1,1,1,2,2,2,14,280,2024/12/3,1,1,1,0,1,1,1,0,24
1375,3100,1,71.73,1,1,0,2,0,1,1,2,1,1,43,284,2024/11/28,1,1,1,0,1,1,1,0,21
1376,4000,1,121,1,1,0,2,0,1,1,3,1,1,27,284,2024/11/27,1,1,1,1,1,1,1,1,31
1377,3600,1,125,1,1,0,1,0,1,1,3,1,1,29,284,2024/12/1,1,1,1,0,1,1,1,0,18
1378,1800,1,92,1,0,0,1,0,1,1,2,1,1,29,285,2024/11/28,1,1,1,1,1,1,1,1,28
1379,2300,1,122,1,0,0,2,0,0,1,3,2,2,29,285,2024/12/1,1,1,1,1,1,1,1,1,28
1380,2000,1,40,1,0,0,2,0,1,1,1,0,1,25,627,2024/12/2,1,1,1,1,1,1,1,1,28
1381,1900,1,39,1,0,0,3,0,1,1,1,0,1,0,627,2024/11/25,1,1,1,0,1,1,1,1,25
1382,1900,1,43,1,0,0,2,0,1,1,1,0,1,39,627,2024/11/27,1,1,1,1,1,1,1,1,31
1383,3100,1,80,1,0,1,3,0,1,1,2,1,1,27,627,2024/12/1,1,1,1,1,1,1,1,1,28
1384,5200,1,131,1,0,0,3,0,1,1,3,1,1,7,627,2024/12/3,1,1,1,1,1,1,1,1,31
1385,1800,1,40,1,0,0,3,0,1,1,1,0,1,0,626,2024/11/28,0,1,0,0,0,1,0,0,6
1386,2000,1,55,1,0,0,2,0,1,0,1,1,1,27,626,2024/12/1,0,0,0,0,0,0,0,1,6
1387,3280,1,90,1,0,0,2,0,1,1,2,1,1,27,626,2024/11/28,1,1,1,1,1,1,1,1,28
1388,2800,1,90,1,0,0,3,0,1,1,2,1,1,27,626,2024/12/1,1,1,1,1,0,1,1,1,25
1389,3700,1,119,1,1,0,1,0,1,1,3,2,2,29,626,2024/11/26,1,1,1,1,1,1,1,1,28
1390,4000,1,146.08,1,1,0,2,0,1,0,3,2,2,29,626,2024/12/3,0,1,0,0,0,1,0,1,13
1391,4300,1,146,1,1,0,3,0,1,1,3,2,2,30,626,2024/11/29,0,1,0,0,0,0,0,1,6
1392,2700,1,58,1,1,1,3,0,1,1,1,1,1,0,625,2024/12/1,1,1,1,1,1,1,1,1,28
1393,2700,1,72.13,1,1,1,2,0,1,1,2,1,1,27,625,2024/11/29,1,1,1,1,1,1,1,1,31
1394,3400,1,98,1,1,1,1,0,1,1,2,1,1,27,625,2024/12/1,1,1,1,1,1,1,1,1,28
1395,2800,1,82.85,1,0,0,1,0,1,1,2,2,1,27,309,2024/11/29,1,1,1,1,1,1,1,1,28
1396,3500,1,116,1,0,0,1,0,1,0,3,2,2,29,309,2024/12/1,0,0,1,0,1,1,1,1,18
1397,2000,1,43,1,0,0,3,0,1,1,1,1,1,27,308,2024/12/2,1,1,1,0,1,1,1,1,28
1398,2900,1,70.86,1,0,0,2,0,1,1,2,1,1,25,308,2024/12/4,1,1,1,1,1,1,1,1,28
1399,2600,1,93.54,1,0,0,2,0,1,1,2,2,1,29,308,2024/12/1,1,1,1,1,1,1,1,1,31
1400,1500,1,95,0,0,0,3,0,1,1,2,2,1,27,271,2024/12/1,1,1,1,0,1,1,1,1,25
1401,1400,1,74,0,1,0,3,0,1,0,2,1,1,29,273,2024/12/2,1,1,1,0,1,1,1,1,25
1402,1650,1,85,0,1,0,2,0,1,1,2,2,1,29,273,2024/12/3,1,1,1,0,1,1,1,1,28
1403,1800,1,88,0,0,0,3,0,1,0,2,2,1,29,273,2024/12/1,1,1,1,1,1,1,1,1,28
1404,2000,1,100.99,0,0,0,1,0,1,0,3,1,1,29,273,2024/11/27,0,0,0,0,0,0,0,1,6
1405,1900,1,96,0,1,0,2,0,1,0,3,2,1,29,273,2024/12/3,1,1,1,0,1,1,1,1,25
1406,1700,1,65,0,0,0,1,0,0,1,2,1,1,27,272,2024/11/25,1,1,1,0,1,1,1,1,28
1407,1850,1,52,0,1,0,1,0,1,1,2,1,1,27,694,2024/12/4,1,1,1,0,1,1,1,1,28
1408,2800,1,133.8,0,1,0,2,0,1,0,3,2,2,29,694,2024/12/2,1,1,1,1,1,1,1,1,28
1409,1750,1,43,1,1,0,3,0,0,0,1,0,1,25,691,2024/12/2,1,1,1,1,1,1,1,1,28
1410,1700,1,63,1,1,0,3,0,0,0,1,1,1,0,691,2024/12/2,1,1,1,0,1,1,1,1,25
1411,1700,1,44,1,1,0,1,0,1,1,2,2,1,0,692,2024/11/30,1,1,1,1,1,1,1,1,28
1412,1600,1,102,0,1,0,1,0,0,0,2,1,1,29,693,2024/12/4,0,1,0,0,0,1,1,0,8
1413,2000,1,105,0,1,0,2,0,0,1,3,2,2,29,693,2024/12/1,0,0,1,0,0,0,1,0,4
1414,2200,1,51,1,0,0,1,1,1,1,1,0,1,0,487,2024/12/4,1,1,1,0,1,1,1,1,25
1415,1850,1,59.76,1,0,1,1,0,1,1,1,1,1,27,487,2024/12/4,1,1,1,0,1,1,1,0,21
1416,3100,1,90,1,0,0,3,0,1,1,2,2,1,27,487,2024/12/4,1,1,1,1,1,1,1,1,28
1417,2600,1,87.23,1,0,0,3,0,1,1,2,2,1,29,487,2024/12/2,0,1,0,0,0,1,0,1,13
1418,3250,1,86.35,1,1,0,3,0,1,1,2,1,1,29,490,2024/12/2,1,1,1,1,1,1,1,1,28
1419,4800,1,150,1,1,0,2,0,1,1,3,2,2,29,490,2024/11/30,1,1,1,1,1,1,1,1,31
1420,6600,1,215.11,1,1,0,1,0,1,0,4,2,2,29,490,2024/11/27,1,1,1,0,1,1,1,1,25
1421,4600,1,152,1,1,0,3,0,1,1,4,2,2,29,490,2024/11/27,1,1,1,1,1,1,1,1,31
1422,5500,1,151.05,1,1,0,2,0,1,1,4,2,2,29,490,2024/12/2,1,1,1,1,1,1,1,1,31
1423,2550,1,90,1,0,0,1,0,1,1,2,2,1,29,489,2024/12/4,1,1,1,1,1,1,1,0,24
1424,3000,1,132.88,1,0,0,1,0,1,1,3,2,2,45,489,2024/12/3,1,1,1,0,1,1,1,1,28
1425,1700,1,45,1,0,0,1,1,1,1,1,0,1,27,488,2024/12/1,1,1,1,0,1,1,1,0,21
1426,1700,1,41,1,0,0,1,1,1,1,1,1,1,27,488,2024/11/30,1,1,1,0,0,1,1,0,18
1427,7000,1,162,1,1,0,1,1,1,1,2,1,0,0,1055,2024/11/30,0,1,0,0,0,0,0,0,2
1428,6400,1,162.55,1,1,0,1,1,1,1,2,1,0,27,1055,2024/11/27,0,1,0,0,0,0,0,0,5
1429,13000,1,274.65,1,0,0,3,1,1,1,5,1,1,13,1055,2024/12/2,0,1,0,1,1,0,0,1,18
1430,6200,1,121.39,1,1,0,1,0,1,0,3,2,1,27,1054,2024/12/4,1,1,1,1,1,1,1,1,28
1431,1600,1,63,0,0,0,2,0,1,1,2,1,1,45,1074,2024/11/28,1,1,1,1,1,1,1,1,28
1432,3100,1,108,1,1,0,3,0,0,0,2,1,1,27,1053,2024/12/2,0,1,0,0,0,1,0,1,13
1433,4200,1,145,1,1,0,2,0,0,1,3,2,2,27,1053,2024/11/27,0,1,0,0,0,0,0,0,2
1434,4200,1,167,1,1,0,1,0,0,0,3,2,3,27,1053,2024/11/29,0,1,0,0,0,1,0,0,9
1435,4000,1,167.15,1,1,0,3,0,0,1,3,2,1,29,1053,2024/11/24,0,1,0,0,0,0,0,1,9
1436,4000,1,175,1,1,0,2,0,0,1,4,2,2,27,1053,2024/11/29,1,1,1,1,1,0,1,1,24
1437,2350,1,93.67,1,1,0,1,0,1,1,2,1,1,25,1068,2024/11/26,0,1,1,0,0,1,1,1,21
1438,2500,1,89,1,1,0,1,0,1,1,2,1,1,27,1068,2024/12/2,0,1,1,0,1,1,1,1,21
1439,2450,1,89,1,1,0,1,0,1,1,2,1,1,27,1068,2024/12/2,0,1,1,0,1,1,1,1,21
1440,1900,1,90,1,1,0,3,0,1,1,2,1,1,27,1068,2024/12/2,1,0,1,0,1,1,1,1,22
1441,2400,1,90,1,1,0,2,0,1,1,2,1,1,27,1068,2024/12/2,0,1,1,0,1,1,1,1,21
1442,2400,1,90,1,1,0,1,0,1,1,2,1,1,27,1068,2024/12/2,1,1,1,0,1,1,1,1,25
1443,2400,1,102,1,1,0,3,0,1,1,2,1,1,43,1068,2024/12/2,0,1,0,0,0,1,0,1,13
1444,2600,1,110,1,1,0,2,0,1,1,3,2,2,13,1068,2024/12/3,1,1,1,0,1,1,1,1,25
1445,1900,1,63,1,1,0,3,0,1,1,2,1,1,25,1069,2024/12/2,0,1,0,0,0,0,0,0,5
1446,1900,1,63,1,1,0,2,0,1,1,2,1,1,0,1069,2024/12/2,0,1,0,0,0,0,0,0,5
1447,2300,1,72,1,1,0,1,0,1,1,2,1,1,43,1069,2024/12/2,0,1,0,0,0,1,0,0,9
1448,2600,1,98,1,1,0,1,0,1,0,2,2,1,0,1069,2024/11/26,0,1,0,0,0,0,0,0,2
1449,8088,1,178,1,1,0,1,0,1,1,3,1,0,0,1069,2024/12/1,0,1,0,0,0,0,0,0,5
1450,3600,1,126,1,1,0,2,0,1,1,3,1,1,14,1069,2024/12/2,0,1,0,0,0,0,0,0,5
1451,3300,1,107,1,1,0,3,0,1,1,3,1,1,14,1069,2024/11/28,0,1,0,0,0,0,0,1,9
1452,3200,1,118,1,1,0,3,0,1,1,3,1,1,14,1069,2024/11/28,0,1,0,0,0,0,0,0,5
1453,4000,1,153,1,1,0,3,0,1,1,3,2,1,14,1069,2024/12/2,0,1,0,0,0,0,0,0,5
1454,1700,1,57,1,0,0,2,0,1,1,1,1,1,0,1073,2024/12/2,1,1,1,0,1,1,1,1,25
1455,1650,1,57,1,0,0,2,0,1,1,1,1,1,39,1073,2024/11/28,1,1,1,1,1,1,1,1,28
1456,2500,1,89.81,1,0,0,2,0,1,1,3,2,1,14,1072,2024/12/2,0,0,0,0,0,1,0,0,3
1457,4000,1,146.8,1,0,0,1,0,1,1,4,2,2,29,1072,2024/11/30,1,1,1,1,1,1,1,1,28
1458,2000,1,54,1,1,0,2,0,1,1,1,1,1,0,1071,2024/11/29,1,1,1,0,1,1,1,1,25
1459,2400,1,65,1,1,1,1,0,1,1,1,1,1,27,1071,2024/12/1,1,1,1,1,1,0,1,1,24
1460,2300,1,89.64,1,1,0,3,0,1,1,2,1,1,45,1071,2024/12/2,1,1,1,0,1,1,1,1,25
1461,3100,1,91.57,1,1,1,3,0,1,1,2,2,1,27,1071,2024/12/1,1,1,1,1,1,1,1,1,28
1462,2100,1,89,1,1,0,1,0,1,1,2,2,1,27,1071,2024/11/28,1,1,1,1,1,1,1,1,31
1463,2500,1,110,1,1,0,3,0,1,0,3,2,2,27,1071,2024/11/28,1,1,1,0,0,1,1,1,25
1464,2500,1,107.26,1,1,0,3,0,1,0,3,2,1,29,1071,2024/11/22,1,1,1,1,1,1,1,1,31
1465,1800,1,50.76,1,0,0,1,0,1,1,1,0,1,0,1067,2024/11/28,1,1,1,1,1,1,1,1,28
1466,1500,1,50,1,0,0,2,0,1,0,1,0,1,39,1067,2024/11/30,1,1,1,1,1,1,1,1,28
1467,1600,1,50,1,0,0,2,0,1,0,1,0,1,39,1067,2024/11/30,1,1,1,0,1,1,1,1,25
1468,2000,1,54.52,1,0,1,3,0,1,1,1,1,1,25,1067,2024/12/1,1,1,1,1,1,1,1,1,28
1469,1750,1,55,1,0,0,1,0,1,0,1,1,1,25,1067,2024/11/30,1,1,1,0,1,1,1,1,25
1470,1800,1,50,1,0,0,2,0,1,1,1,1,1,25,1067,2024/11/30,1,1,1,1,1,1,1,1,28
1471,1630,1,55,1,0,0,1,0,1,0,1,1,1,14,1067,2024/12/2,1,1,1,1,1,1,1,1,31
1472,1799,1,50,1,0,1,1,0,1,1,1,1,1,27,1067,2024/11/18,1,1,1,1,1,1,1,1,31
1473,1900,1,65,1,0,1,2,0,1,1,1,1,1,29,1067,2024/12/1,1,1,1,0,1,1,1,1,25
1474,1800,1,50,1,0,0,2,0,1,1,1,1,1,39,1067,2024/11/29,1,1,1,1,1,1,1,1,28
1475,2070,1,90,1,0,0,2,0,1,1,2,1,1,27,1067,2024/11/29,1,1,0,0,0,1,1,1,22
1476,2376,1,109,1,0,0,3,0,1,0,3,2,1,29,1067,2024/12/1,1,1,1,1,1,0,1,1,27
1477,2800,1,117.3,1,0,0,3,0,1,1,3,2,2,45,1067,2024/11/30,1,1,1,1,1,1,1,1,28
1478,2600,1,90,1,0,1,2,0,1,1,2,1,1,17,1070,2024/12/1,1,1,1,1,1,1,1,1,28
1479,2400,1,112.91,1,0,0,2,0,1,1,2,2,1,29,1070,2024/11/30,1,1,1,0,1,1,1,1,28
1480,2350,1,132,1,0,0,2,0,1,0,3,2,2,27,1070,2024/11/25,1,1,1,0,0,1,1,1,25
